編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLQJPHNFFCB28CA,13,33.70,住家用,鋼筋混凝土造,94年7月4日,十四層,七層
RPQOMLQJPHNFFCB28CA,13,20.21,見其他登記事項,鋼筋混凝土造,94年7月4日,十七層,
RPOOMLOJPHNFFCB87CA,38,115.50,住家用,加強磚造,69年6月23日,二層,一層 二層
RPQRMLKMPHNFFBB18CA,41,140.06,住商用,鋼筋混凝土造,66年11月3日,四層,一層 二層 三層 四層 騎樓 地下層
RPUOMLQJPHNFFCB68CA,3,.42,見其他登記事項,鋼骨鋼筋混凝土造,104年7月2日,三十八層,一層
RPUOMLQJPHNFFCB68CA,3,.01,見其他登記事項,鋼骨鋼筋混凝土造,104年7月2日,三十八層,
RPUOMLQJPHNFFCB68CA,3,.01,見其他登記事項,鋼骨鋼筋混凝土造,104年7月2日,三十八層,
RPUOMLQJPHNFFCB68CA,3,.41,見其他登記事項,鋼骨鋼筋混凝土造,104年7月2日,三十八層,二層
RPUOMLQJPHNFFCB68CA,3,104.15,見其他登記事項,鋼骨鋼筋混凝土造,104年7月2日,三十八層,
RPUOMLQJPHNFFCB68CA,3,155.50,見其他登記事項,鋼骨鋼筋混凝土造,104年7月2日,三十八層,三十層
RPTQMLSKPHNFFBB98CA,1,132.97,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,四層
RPTQMLSKPHNFFBB98CA,1,44.53,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTQMLSKPHNFFBB98CA,1,39.82,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSQMLOLPHNFFBB58CA,35,21.21,住家用,鋼筋混凝土造,72年2月10日,五層,三層
RPSQMLOLPHNFFBB58CA,35,5.69,共有部份,鋼筋混凝土造,72年2月10日,五層,
RPTNMLLJQHNFFBB97CA,1,106.66,見其他登記事項,鋼筋混凝土造,106年8月3日,十二層,十二層
RPTNMLLJQHNFFBB97CA,1,68.70,見其他登記事項,鋼筋混凝土造,106年8月3日,十二層,
RPTNMLLJQHNFFBB97CA,1,19.99,見其他登記事項,鋼筋混凝土造,106年8月3日,十二層,
RPUOMLMKPHNFFBB28CA,27,120.96,住家用,鋼筋混凝土造,79年11月20日,七層,五層
RPUOMLMKPHNFFBB28CA,27,10.56,共有部份,鋼筋混凝土造,79年11月20日,七層,
RPUOMLMKPHNFFBB28CA,27,28.14,見其他登記事項,鋼筋混凝土造,79年11月20日,七層,地下二層
RPQNNLLKPHNFFBB77CA,13,106.01,住家用,鋼筋混凝土造,94年9月14日,九層,六層
RPQNNLLKPHNFFBB77CA,13,52.37,共有部份,鋼筋混凝土造,94年9月14日,九層,
RPSNMLNLPHNFFBB18CA,2,90.90,見其他登記事項,鋼筋混凝土造,105年8月12日,十三層,九層
RPSNMLNLPHNFFBB18CA,2,16.62,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPSNMLNLPHNFFBB18CA,2,58.96,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPTQMLOLPHNFFBB68CA,37,68.14,商業用,鋼筋混凝土造,70年3月13日,五層,一層
RPSPMLNKPHNFFBB28CA,20,.23,見其他登記事項,鋼筋混凝土造,87年9月24日,九層,一層
RPSPMLNKPHNFFBB28CA,20,.00,共有部份,鋼筋混凝土造,87年9月24日,九層,
RPSPMLNKPHNFFBB28CA,20,107.83,住家用,鋼筋混凝土造,87年9月24日,九層,八層
RPUQMLSKPHNFFBB09CA,1,159.04,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,七層
RPSPMLNKPHNFFBB28CA,20,57.52,共有部份,鋼筋混凝土造,87年9月24日,九層,
RPUQMLSKPHNFFBB09CA,1,70.38,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUQMLSKPHNFFBB09CA,1,47.64,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPPMLTKPHNFFBB58CA,25,92.93,住家用,鋼筋混凝土造,81年12月28日,十二層,九層
RPPPMLTKPHNFFBB58CA,25,13.90,共有部份,鋼筋混凝土造,81年12月28日,十二層,
RPPPMLTKPHNFFBB58CA,25,5.39,共有部份,鋼筋混凝土造,81年12月28日,十二層,
RPWPMLKKPHNFFBB38CA,25,90.13,住家用,鋼筋混凝土造,82年2月22日,七層,四層
RPWPMLKKPHNFFBB38CA,25,22.97,共有部份,鋼筋混凝土造,82年2月22日,七層,
RPQPMLLKPHNFFBB87CA,25,1020.75,商業用,鋼骨鋼筋混凝土造,81年12月22日,二十六層,二層
RPQPMLLKPHNFFBB87CA,25,186.04,共有部份,鋼骨鋼筋混凝土造,81年12月22日,二十六層,
RPQPMLLKPHNFFBB87CA,25,206.97,見其他登記事項,鋼骨鋼筋混凝土造,81年12月22日,二十六層,地下一層 地下二層 地下三層
RPWOMLTJPHNFFBB09CA,15,193.42,見其他登記事項,鋼筋混凝土造,92年3月4日,四層,一層 二層 三層 四層 屋頂突出物
RPVRMLPJPHNFFBB88CA,22,85.17,住家用,鋼筋混凝土造,85年6月10日,十四層,三層
RPVRMLPJPHNFFBB88CA,22,21.01,共有部份,鋼筋混凝土造,85年6月10日,十四層,
RPVRMLPJPHNFFBB88CA,22,12.76,共有部份,鋼筋混凝土造,85年6月10日,十四層,
RPOOMLRJPHNFFBB08CA,32,253.04,住商用,鋼筋混凝土造,74年11月27日,三層,一層 二層 三層 騎樓 地下層
RPORMLOJPHNFFBB08CA,35,100.32,住家用,鋼筋混凝土造,72年11月9日,五層,五層
RPORMLOJPHNFFBB08CA,35,22.56,共有部份,鋼筋混凝土造,72年11月9日,五層,
RPTRMLPJPHNFFBB68CA,23,25.80,共有部份,鋼筋混凝土造,84年6月7日,二十一層,
RPTRMLPJPHNFFBB68CA,23,44.40,住家用,鋼筋混凝土造,84年6月7日,二十一層,十五層
RPROMLQJPHNFFBB28CA,10,35.84,見其他登記事項,鋼筋混凝土造,97年1月30日,十四層,七層
RPROMLQJPHNFFBB28CA,10,17.68,共有部份,鋼筋混凝土造,97年1月30日,十四層,
RPVQMLRLPHNFFAB09CA,32,80.40,見其他登記事項,鋼筋混凝土造,74年12月14日,七層,七層
RPOPMLRLPHNFFAB28CA,10,398.82,見其他登記事項,鋼筋混凝土造,97年9月30日,十七層,十二層
RPOPMLRLPHNFFAB28CA,10,189.95,見其他登記事項,鋼筋混凝土造,97年9月30日,十七層,
RPOPMLRLPHNFFAB28CA,10,101.55,見其他登記事項,鋼筋混凝土造,97年9月30日,十七層,
RPVNMLLMPHNFFAB28CA,25,234.93,住商用,鋼筋混凝土造,82年3月4日,四層,一層 二層 三層 四層 騎樓
RPWRMLPJPHNFFBB98CA,23,27.72,住家用,鋼筋混凝土造,83年12月14日,十六層,四層
RPWRMLPJPHNFFBB98CA,23,10.55,共有部份,鋼筋混凝土造,83年12月14日,十七層,
RPUQMLSKPHNFFAB98CA,36,17.58,住家用,鋼筋混凝土造,70年12月31日,十一層,七層
RPUQMLSKPHNFFAB98CA,36,8.41,見其他登記事項,鋼筋混凝土造,70年12月31日,十一層,
RPORMLRLPHNFFAB48CA,39,85.32,見其他登記事項,鋼筋混凝土造,68年1月5日,四層,二層
RPSOMLQLPHNFFAB48CA,11,94.63,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,十四層
RPSOMLQLPHNFFAB48CA,11,42.70,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPSOMLQLPHNFFAB48CA,11,11.15,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPPPMLOLPHNFFAB08CA,7,39.35,見其他登記事項,鋼筋混凝土造,100年6月3日,十層,七層
RPPPMLOLPHNFFAB08CA,7,14.96,見其他登記事項,鋼筋混凝土造,100年6月3日,十層,
RPPPMLOLPHNFFAB08CA,7,7.47,見其他登記事項,鋼筋混凝土造,100年6月3日,十層,
RPWPMLRKPHNFFAB98CA,25,42.16,住家用,鋼筋混凝土造,82年11月2日,十六層,十三層
RPWPMLRKPHNFFAB98CA,25,6.64,見其他登記事項,鋼筋混凝土造,82年11月2日,十六層,
RPROMLNJPHNFFAB87CA,25,21.18,商業用,鋼筋混凝土造,82年9月17日,十層,九層
RPROMLNJPHNFFAB87CA,25,6.69,共有部份,鋼筋混凝土造,82年9月17日,十層,
RPUNMLRKPHNFFAB58CA,22,7.84,見其他登記事項,鋼筋混凝土造,85年1月31日,二十一層,
RPRNMLOKPHNFFAB97CA,24,124.54,商業用,鋼筋混凝土造,83年9月22日,七層,四層
RPRNMLOKPHNFFAB97CA,24,25.86,共有部份,鋼筋混凝土造,83年9月22日,七層,
RPRNMLPJPHNFFAB97CA,22,65.35,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,十五層 十六層
RPRNMLPJPHNFFAB97CA,22,3.74,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPRNMLPJPHNFFAB97CA,22,12.27,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPRNMLPJPHNFFAB97CA,22,4.89,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPRNMLPJPHNFFAB97CA,22,3.31,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPTSMLTKPHNFFAB56CA,21,24.38,住家用,見其他登記事項,86年1月31日,二十八層,十一層
RPTSMLTKPHNFFAB56CA,21,1.21,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPTSMLTKPHNFFAB56CA,21,4.64,共有部份,見其他登記事項,86年1月31日,二十八層,
RPTSMLTKPHNFFAB56CA,21,7.69,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPOPMLTJPHNFFAB28CA,35,30.70,住家用,鋼筋混凝土造,72年8月19日,十五層,十層
RPOPMLTJPHNFFAB28CA,35,13.51,共有部份,鋼筋混凝土造,72年8月19日,十五層,
RPOPMLTJPHNFFAB28CA,35,31.22,住家用,鋼筋混凝土造,72年8月19日,十五層,十層
RPOPMLTJPHNFFAB28CA,35,14.15,共有部份,鋼筋混凝土造,72年8月19日,十五層,
RPSNMLNKPHNFFAB97CA,24,99.75,見其他登記事項,鋼筋混凝土造,83年11月8日,九層,一層 二層 騎樓
RPSNMLNKPHNFFAB97CA,24,6.83,見其他登記事項,鋼筋混凝土造,83年11月8日,九層,
RPSNMLNKPHNFFAB97CA,24,23.71,見其他登記事項,鋼筋混凝土造,83年11月8日,九層,
RPWNMLRKPHNFFAB78CA,24,34.42,住商用,鋼筋混凝土造,83年6月30日,三層,一層 二層 三層
RPSOMLOJPHNFFAB08CA,37,103.38,住家用,鋼筋混凝土造,70年7月11日,十層,七層
RPSOMLOJPHNFFAB08CA,37,1.84,見其他登記事項,鋼筋混凝土造,70年7月11日,十層,
RPQPMLTJPHNFFAB48CA,22,24.23,見其他登記事項,鋼筋混凝土造,85年6月27日,二十一層,十層
RPQPMLTJPHNFFAB48CA,22,12.58,見其他登記事項,鋼筋混凝土造,85年6月27日,二十一層,
RPQPMLTJPHNFFAB48CA,22,.40,見其他登記事項,鋼筋混凝土造,85年10月5日,十八層,地下一層
RPPNMLQJPHNFFAB87CA,23,82.80,見其他登記事項,鋼筋混凝土造,84年5月25日,十四層,二層
RPPNMLQJPHNFFAB87CA,23,32.50,見其他登記事項,鋼筋混凝土造,84年5月25日,十六層,
RPUOMLTJPHNFFAB78CA,3,326.33,見其他登記事項,鋼筋混凝土造,104年6月26日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPQNMLOKPHNFFAB87CA,23,15.69,見其他登記事項,鋼筋混凝土造,84年7月18日,十二層,四層
RPQNMLOKPHNFFAB87CA,23,7.97,見其他登記事項,鋼筋混凝土造,84年7月18日,十二層,
RPQNMLOKPHNFFAB87CA,23,20.41,見其他登記事項,鋼筋混凝土造,84年7月18日,十二層,四層
RPQNMLOKPHNFFAB87CA,23,10.35,見其他登記事項,鋼筋混凝土造,84年7月18日,十二層,
RPQNMLOKPHNFFAB87CA,23,20.81,見其他登記事項,鋼筋混凝土造,84年7月18日,十二層,四層
RPQNMLOKPHNFFAB87CA,23,10.63,見其他登記事項,鋼筋混凝土造,84年7月18日,十二層,
RPWOMLLKPHNFFAB28CA,24,56.58,住家用,鋼筋混凝土造,83年9月6日,十二層,六層
RPWOMLLKPHNFFAB28CA,24,14.00,見其他登記事項,鋼筋混凝土造,83年9月6日,十二層,
RPUPMLKKPHNFFAB08CA,,73.19,見其他登記事項,鋼筋混凝土造,107年2月23日,十二層,十一層
RPUPMLKKPHNFFAB08CA,,62.40,見其他登記事項,鋼筋混凝土造,107年2月23日,十二層,
RPQRMLKKPHNFFAB87CA,24,23.38,住家用,鋼筋混凝土造,83年7月14日,十三層,六層
RPQRMLKKPHNFFAB87CA,24,6.54,見其他登記事項,鋼筋混凝土造,83年7月14日,十三層,
RPQRMLKKPHNFFAB87CA,24,5.63,見其他登記事項,鋼筋混凝土造,83年7月14日,十三層,
RPTOMLKKPHNFFAB87CA,,61.85,見其他登記事項,鋼筋混凝土造,107年2月23日,十二層,九層
RPTOMLKKPHNFFAB87CA,,56.52,見其他登記事項,鋼筋混凝土造,107年2月23日,十二層,
RPPRMLQLPHNFFAB48CA,1,90.82,見其他登記事項,鋼筋混凝土造,105年12月12日,十五層,十三層
RPPRMLQLPHNFFAB48CA,1,76.49,見其他登記事項,鋼筋混凝土造,105年12月12日,十五層,
RPPRMLQLPHNFFAB48CA,1,.41,見其他登記事項,鋼筋混凝土造,105年12月12日,十五層,一層
RPVPMLRKPHNFFAB88CA,25,31.46,住家用,鋼筋混凝土造,82年10月7日,七層,六層
RPVPMLRKPHNFFAB88CA,25,13.80,見其他登記事項,鋼筋混凝土造,82年10月7日,七層,
RPPQMLTJPHNFFAB48CA,22,24.23,見其他登記事項,鋼筋混凝土造,85年6月27日,二十一層,七層
RPPQMLTJPHNFFAB48CA,22,12.58,見其他登記事項,鋼筋混凝土造,85年6月27日,二十一層,
RPUPMLSKPHNFFAB88CA,11,93.01,見其他登記事項,鋼筋混凝土造,96年8月27日,八層,三層
RPUPMLSKPHNFFAB88CA,11,58.30,見其他登記事項,鋼筋混凝土造,96年8月27日,八層,
RPWRMLSKPHNFFAB66CA,7,101.29,見其他登記事項,鋼筋混凝土造,100年1月27日,十五層,十一層
RPWRMLSKPHNFFAB66CA,7,16.20,見其他登記事項,鋼筋混凝土造,100年1月27日,十五層,
RPWRMLSKPHNFFAB66CA,7,8.25,見其他登記事項,鋼筋混凝土造,100年1月27日,十五層,
RPWRMLSKPHNFFAB66CA,7,40.90,見其他登記事項,鋼筋混凝土造,100年1月27日,十五層,
RPUNMLQJPHNFFBB48CA,15,197.43,住家用,鋼筋混凝土造,92年3月21日,四層,一層 二層 三層 四層
RPWNMLLMPHNFFAB38CA,18,96.60,見其他登記事項,鋼筋混凝土造,89年10月21日,十四層,五層
RPWNMLLMPHNFFAB38CA,18,12.81,共有部份,鋼筋混凝土造,89年10月21日,十四層,
RPWNMLLMPHNFFAB38CA,18,42.93,共有部份,鋼筋混凝土造,89年10月21日,十四層,
RPTOMLQJPHNFFBB48CA,48,77.25,住家用,鋼筋混凝土加強磚造,59年8月10日,二層,一層 二層
RPSNMLLJQHNFFAB77CA,11,189.26,見其他登記事項,鋼筋混凝土造,96年5月21日,十二層,十二層
RPSNMLLJQHNFFAB77CA,11,42.43,見其他登記事項,鋼筋混凝土造,96年5月21日,十二層,
RPSNMLLJQHNFFAB77CA,11,77.82,見其他登記事項,鋼筋混凝土造,96年5月21日,十二層,
RPQRMLQLPHNFFAB58CA,1,90.82,見其他登記事項,鋼筋混凝土造,105年12月12日,十五層,十四層
RPQRMLQLPHNFFAB58CA,1,76.49,見其他登記事項,鋼筋混凝土造,105年12月12日,十五層,
RPQRMLQLPHNFFAB58CA,1,.41,見其他登記事項,鋼筋混凝土造,105年12月12日,十五層,一層
RPWOMLQJPHNFFBB78CA,10,17.38,住家用,鋼筋混凝土造,97年11月28日,十七層,七層
RPWOMLQJPHNFFBB78CA,10,18.52,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPWOMLQJPHNFFBB78CA,10,7.30,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPVRMLQJPHNFFBB98CA,12,15.94,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPVPMLPJPHNFFBB68CA,4,87.75,住家用,鋼筋混凝土造,103年9月23日,十四層,六層
RPVPMLPJPHNFFBB68CA,4,40.61,見其他登記事項,鋼筋混凝土造,103年9月23日,十四層,
RPVPMLPJPHNFFBB68CA,4,18.11,見其他登記事項,鋼筋混凝土造,103年9月23日,十四層,
RPPPMLQJPHNFFBB18CA,11,81.17,住家用,鋼筋混凝土造,95年12月26日,十二層,十一層
RPPPMLQJPHNFFBB18CA,11,61.75,共有部份,鋼筋混凝土造,95年12月26日,十二層,
RPXNMLQJPHNFFBB78CA,28,166.53,商業用,鋼筋混凝土造,79年4月9日,七層,一層 騎樓
RPXNMLQJPHNFFBB78CA,28,14.85,共有部份,鋼筋混凝土造,79年4月9日,七層,
RPXNMLQJPHNFFBB78CA,28,165.60,商業用,鋼筋混凝土造,79年4月9日,七層,二層
RPXNMLQJPHNFFBB78CA,28,14.85,共有部份,鋼筋混凝土造,79年4月9日,七層,
RPTPMLPJPHNFFBB48CA,24,91.34,住商用,鋼筋混凝土造,83年5月7日,十二層,一層 二層 騎樓
RPTPMLPJPHNFFBB48CA,24,12.05,共有部份,鋼筋混凝土造,83年5月7日,十二層,
RPTPMLPJPHNFFBB48CA,24,.00,共有部份,鋼筋混凝土造,83年5月7日,十二層,
RPWPMLOJPHNFFBB68CA,2,105.39,見其他登記事項,鋼筋混凝土造,104年12月28日,十三層,四層
RPWPMLOJPHNFFBB68CA,2,52.53,見其他登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPWPMLOJPHNFFBB68CA,2,19.45,見其他登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPTRMLTJPHNFFBB09CA,10,56.07,見其他登記事項,鋼筋混凝土造,97年1月30日,十四層,七層
RPTRMLTJPHNFFBB09CA,10,50.77,共有部份,鋼筋混凝土造,97年1月30日,十四層,
RPXNMLRJPHNFFBB88CA,13,76.99,住家用,見其他登記事項,94年1月12日,五層,五層
RPXNMLRJPHNFFBB88CA,13,28.62,共有部份,見其他登記事項,94年1月12日,五層,
RPQQMLQJPHNFFBB38CA,17,132.19,住家用,鋼骨鋼筋混凝土造,90年11月21日,十四層,三層
RPQQMLQJPHNFFBB38CA,17,76.75,共有部份,鋼骨鋼筋混凝土造,90年11月21日,十四層,
RPPRMLPJPHNFFBB28CA,32,111.73,住家用,鋼筋混凝土造,75年10月1日,五層,四層
RPVRMLKKPHNFFBB48CA,10,195.11,見其他登記事項,鋼筋混凝土造,97年1月23日,四層,一層 二層 三層 四層 地下一層
RPVRMLKKPHNFFBB48CA,10,25.97,共有部份,鋼筋混凝土造,97年1月23日,四層,
RPXRMLKKPHNFFBB68CA,36,48.26,住家用,鋼筋混凝土造,71年11月10日,五層,二層
RPXRMLKKPHNFFBB68CA,36,4.24,共有部份,鋼筋混凝土造,71年11月10日,五層,
RPROMLRKPHNFFBB48CA,32,64.29,住家用,鋼筋混凝土造,75年7月1日,五層,三層
RPROMLRKPHNFFBB48CA,32,10.69,共有部份,鋼筋混凝土造,75年7月1日,五層,
RPVSMLTKPHNFFBB86CA,16,68.89,住家用,鋼筋混凝土造,91年8月7日,二十四層,十九層
RPVSMLTKPHNFFBB86CA,16,24.18,共有部份,鋼筋混凝土造,91年8月7日,二十四層,
RPXPMLNLPHNFFBB88CA,,59.42,見其他登記事項,鋼筋混凝土造,107年2月14日,八層,七層
RPXPMLNLPHNFFBB88CA,,48.21,見其他登記事項,鋼筋混凝土造,107年2月14日,八層,
RPUSMLSKPHNFFBB66CA,3,110.24,見其他登記事項,鋼筋混凝土造,104年8月5日,十三層,十二層
RPUSMLSKPHNFFBB66CA,3,32.62,見其他登記事項,鋼筋混凝土造,104年8月5日,十三層,
RPUSMLSKPHNFFBB66CA,3,51.00,見其他登記事項,鋼筋混凝土造,104年8月5日,十三層,
RPQNMLOLPHNFFBB08CA,9,35.38,住家用,鋼筋混凝土造,98年9月2日,十二層,八層
RPQNMLOLPHNFFBB08CA,9,7.97,共有部份,鋼筋混凝土造,98年9月2日,十二層,
RPQNMLOLPHNFFBB08CA,9,9.70,共有部份,鋼筋混凝土造,98年9月2日,十二層,
RPPPMLKMPHNFFBB87CA,2,52.70,見其他登記事項,鋼筋混凝土造,104年12月28日,十三層,三層
RPPPMLKMPHNFFBB87CA,2,9.72,見其他登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPPPMLKMPHNFFBB87CA,2,26.27,見其他登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPPPMLKMPHNFFBB87CA,2,52.70,見其他登記事項,鋼筋混凝土造,104年12月28日,十三層,三層
RPPPMLKMPHNFFBB87CA,2,9.72,見其他登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPPPMLKMPHNFFBB87CA,2,26.27,見其他登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPTNMLPJPHNFFCB38CA,1,52.74,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,十二層
RPTNMLPJPHNFFCB38CA,1,27.19,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,
RPTNMLPJPHNFFCB38CA,1,16.61,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,
RPSONLLKPHNFFBB08CA,6,93.53,住家用,鋼筋混凝土造,101年8月14日,十四層,十一層
RPSONLLKPHNFFBB08CA,6,45.87,見其他登記事項,鋼筋混凝土造,101年8月14日,十四層,
RPSONLLKPHNFFBB08CA,6,15.61,見其他登記事項,鋼筋混凝土造,101年8月14日,十四層,
RPVOMLNKPHNFFBB48CA,12,144.07,住家用,鋼筋混凝土造,95年11月24日,十四層,十三層
RPVOMLNKPHNFFBB48CA,12,7.74,共有部份,鋼筋混凝土造,95年11月24日,十四層,
RPVOMLNKPHNFFBB48CA,12,20.75,共有部份,鋼筋混凝土造,95年11月24日,十四層,
RPVOMLNKPHNFFBB48CA,12,50.65,共有部份,鋼筋混凝土造,95年11月24日,十四層,
RPXNMLQJPHNFFCB88CA,21,.02,見其他登記事項,鋼筋混凝土造,85年12月23日,九層,一層
RPXNMLQJPHNFFCB88CA,21,.87,共有部分,鋼筋混凝土造,85年12月23日,九層,
RPXNMLQJPHNFFCB88CA,21,19.96,共有部分,鋼筋混凝土造,85年12月23日,九層,
RPXNMLQJPHNFFCB88CA,21,42.06,住家用,鋼筋混凝土造,85年12月23日,九層,二層
RPXNMLQJPHNFFCB88CA,21,19.96,共有部分,鋼筋混凝土造,85年12月23日,九層,
RPXNMLQJPHNFFCB88CA,21,42.06,住家用,鋼筋混凝土造,85年12月23日,九層,二層
RPXNMLQJPHNFFCB88CA,21,.87,共有部分,鋼筋混凝土造,85年12月23日,九層,
RPXNMLQJPHNFFCB88CA,21,.02,見其他登記事項,鋼筋混凝土造,85年12月23日,九層,一層
RPTUMLMJQHNFFBB78CA,34,98.46,住家用,鋼筋混凝土造,73年4月19日,五層,三層
RPSUMLMJQHNFFBB68CA,34,98.46,住家用,鋼筋混凝土造,73年4月19日,五層,三層
RPVNMLPJPHNFFCB58CA,24,18.90,住家用,鋼筋混凝土造,83年6月10日,七層,四層
RPVNMLPJPHNFFCB58CA,24,8.39,共有部分,鋼筋混凝土造,83年6月10日,七層,
RPVNMLQJPHNFFCB68CA,5,199.72,見其他登記事項,鋼骨鋼筋混凝土造,101年12月3日,四層,一層 二層 三層 四層
RPWOMLLKPHNFFCB48CA,5,64.21,住家用,鋼筋混凝土造,102年8月14日,十二層,六層
RPWOMLLKPHNFFCB48CA,5,56.52,見其他登記事項,鋼筋混凝土造,102年8月14日,十二層,
RPWOMLLKPHNFFCB48CA,5,13.04,見其他登記事項,鋼筋混凝土造,102年8月14日,十二層,
RPVUMLMJQHNFFBB98CA,45,81.74,住家用,鋼筋混凝土加強磚造,61年11月21日,二層,一層 二層
RPPRMLOLPHNFFCB48CA,8,109.57,住家用,鋼筋混凝土造,99年1月20日,十五層,十二層
RPPRMLOLPHNFFCB48CA,8,75.08,見其他登記事項,鋼筋混凝土造,99年1月20日,十五層,
RPRNMLSJPHNFFCB48CA,23,145.09,住商用,鋼筋混凝土造,84年7月12日,五層,一層 二層 三層 四層 屋頂突出物
RPRNMLSJPHNFFCB48CA,23,36.38,共有部分,鋼筋混凝土造,84年7月12日,五層,
RPQPMLTJPHNFFCB68CA,23,30.47,住家用,鋼筋混凝土造,84年4月26日,八層,五層
RPQPMLTJPHNFFCB68CA,23,13.84,共有部分,鋼筋混凝土造,84年4月26日,八層,
RPORMLOLPHNFFCB38CA,22,44.25,住家用,鋼筋混凝土造,85年1月19日,十四層,六層
RPORMLOLPHNFFCB38CA,22,16.08,共有部分,鋼筋混凝土造,85年1月19日,十四層,
RPSOMLTJPHNFFCB78CA,2,72.81,見其他登記事項,鋼筋混凝土造,105年1月13日,十二層,十層
RPSOMLTJPHNFFCB78CA,2,62.73,見其他登記事項,鋼筋混凝土造,105年1月13日,十二層,
RPSOMLTJPHNFFCB78CA,2,72.81,見其他登記事項,鋼筋混凝土造,105年1月13日,十二層,十層
RPSOMLTJPHNFFCB78CA,2,62.73,見其他登記事項,鋼筋混凝土造,105年1月13日,十二層,
RPOPMLTJPHNFFCB48CA,2,145.62,見其他登記事項,鋼筋混凝土造,105年1月13日,十二層,十一層
RPOPMLTJPHNFFCB48CA,2,125.46,見其他登記事項,鋼筋混凝土造,105年1月13日,十二層,
RPOSMLLKPHNFFCB08CA,24,124.56,住家用,鋼筋混凝土造,83年6月28日,十六層,五層
RPOSMLLKPHNFFCB08CA,24,32.84,共有部分,鋼筋混凝土造,83年6月28日,十六層,
RPTOMLMKPHNFFCB28CA,12,79.64,住家用,鋼筋混凝土造,95年11月13日,二十八層,十五層
RPTOMLMKPHNFFCB28CA,12,67.33,見其他登記事項,鋼筋混凝土造,95年11月13日,二十八層,
RPWNMLLLPHNFFCB48CA,9,50.12,住家用,鋼筋混凝土造,98年1月21日,十層,八層
RPWNMLLLPHNFFCB48CA,9,27.74,見其他登記事項,鋼筋混凝土造,98年1月21日,十層,
RPSPMLQLPHNFFCB78CA,24,20.02,住家用,鋼筋混凝土造,83年6月10日,七層,四層
RPSPMLQLPHNFFCB78CA,24,9.78,共有部分,鋼筋混凝土造,83年6月10日,七層,
RPQNMLMLPHNFFCB97CA,26,68.29,住家用,鋼筋混凝土造,81年11月6日,六層,四層
RPQNMLMLPHNFFCB97CA,26,15.32,見其他登記事項,鋼筋混凝土造,81年11月6日,六層,地下層
RPQNMLMLPHNFFCB97CA,26,10.81,共有部分,鋼筋混凝土造,81年11月6日,六層,
RPTNMLPJPHNFFDB48CA,39,140.35,住家用,加強磚造,68年8月24日,二層,一層 二層 見其他登記事項
RPROMLNLPHNFFDB38CA,,188.39,見其他登記事項,鋼筋混凝土造,107年2月5日,四層,一層 二層 三層 四層
RPVOMLNLPHNFFDB78CA,,231.70,見其他登記事項,鋼筋混凝土造,107年2月5日,四層,一層 二層 三層 四層
RPWOMLNLPHNFFDB88CA,,199.81,見其他登記事項,鋼筋混凝土造,107年2月5日,四層,一層 二層 三層 四層
RPRNMLQKPHNFFDB48CA,47,42.60,住家用,加強磚造,60年4月19日,二層,一層 二層 騎樓
RPXOMLNLPHNFFDB98CA,,184.35,見其他登記事項,鋼筋混凝土造,107年2月5日,四層,一層 二層 三層 四層
RPOOMLMJQHNFFDB87CA,,202.29,見其他登記事項,鋼筋混凝土造,107年2月5日,四層,一層 二層 三層 四層
RPTOMLNLPHNFFDB58CA,,205.50,見其他登記事項,鋼筋混凝土造,107年2月5日,四層,一層 二層 三層 四層
