編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLOKPHNFFHD68CA,22,94.75,見其他登記事項,鋼筋混凝土造,85年2月2日,十二層,六層
RPPNMLOKPHNFFHD68CA,22,32.99,見其他登記事項,鋼筋混凝土造,85年2月2日,十二層,
RPTNMLTJPHNFFHD86CA,,243.63,住家用,鋼筋混凝土構造,107年2月27日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLOKPHNFFHD78CA,1,214.57,見其他登記事項,鋼筋混凝土造,106年5月25日,三層,一層 二層 三層 屋頂突出物
RPQNMLKKPHNFFHD38CA,13,187.84,住家用,鋼筋混凝土造,94年9月13日,四層,一層 二層 三層 四層
RPTNMLPJPHNFFGD98CA,16,273.49,農舍,鋼筋混凝土造,91年5月27日,二層,一層 二層
RPUNMLTJPHNFFHD96CA,,237.15,住家用,鋼筋混凝土構造,107年2月27日,四層,一層 二層 三層 四層 屋頂突出物
RPUPMLLJQHNFFHD09CA,1,209.26,住家用,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPPNMLQJPHNFFHD78CA,23,225.18,住家用,鋼筋混凝土構造,83年12月12日,四層,一層 二層 三層 四層 騎樓
RPOOMLOLPHNFFHD78CA,1,233.07,見其他登記事項,鋼筋混凝土造,106年5月25日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPRNMLRJPHNFFID56CA,23,83.55,住家用,鋼筋混凝土構造,84年10月9日,六層,六層
RPRNMLRJPHNFFID56CA,23,37.73,共有部分,鋼筋混凝土構造,84年10月9日,七層,
RPRNMLRJPHNFFID56CA,23,.00,共有部分,鋼筋混凝土構造,84年10月9日,七層,
RPRNMLRJPHNFFID56CA,23,.17,見其他登記事項,鋼筋混凝土構造,84年10月9日,七層,
RPRNMLPJPHNFFID98CA,24,204.13,住家用,鋼筋混凝土造,83年6月25日,三層,一層 二層 三層
RPPNMLMKPHNFFID58CA,27,152.49,住家用,鋼筋混凝土造,80年2月13日,三層,一層 二層 三層 地下層
RPPNMLMKPHNFFID58CA,27,11.74,共有部分,鋼筋混凝土造,80年2月13日,地下層,
RPVNMLNLPHNFFID76CA,1,160.90,住家用,見其他登記事項,106年9月30日,三層,一層 二層 三層 屋頂突出物
RPRNMLPJPHNFFJD09CA,3,238.05,住家用,見其他登記事項,104年9月14日,三層,一層 二層 三層 屋頂突出物
RPVNMLNKPHNFFID66CA,11,199.41,住商用,鋼筋混凝土造,96年4月20日,四層,一層 二層 三層 四層
RPSNMLOJPHNFFID98CA,12,154.28,住家用,鋼筋混凝土構造,95年9月29日,三層,一層 二層 三層 屋頂突出物
RPWPMLNLPHNFFID07CA,,175.12,住家用,見其他登記事項,107年1月12日,四層,一層 二層 三層 四層
RPPNMLPJPHNFFKD98CA,18,87.41,住家用,鋼筋混凝土造,88年12月17日,九層,五層
RPPNMLPJPHNFFKD98CA,18,9.41,共有部分,鋼筋混凝土造,88年12月17日,九層,
RPPNMLPJPHNFFKD98CA,18,51.96,共有部分,鋼筋混凝土造,88年12月17日,九層,
RPQNMLPJPHNFFJD98CA,25,203.73,住家用,見其他登記事項,82年9月14日,四層,一層 二層 三層 四層 騎樓
RPUSMLQJPHNFFKD47CA,,58.80,住家用,見其他登記事項,107年2月21日,七層,二層
RPUSMLQJPHNFFKD47CA,,62.20,見其他登記事項,見其他登記事項,107年2月21日,七層,
RPSQMLPJPHNFFKD96CA,38,182.65,住家用,加強磚造,69年1月28日,三層,一層 二層 三層 騎樓
RPXPMLPJPHNFFKD37CA,24,24.10,住家用,鋼筋混凝土造,82年12月28日,七層,七層
RPXPMLPJPHNFFKD37CA,24,9.74,共有部分,鋼筋混凝土造,82年12月28日,七層,
RPRPMLQJPHNFFKD86CA,26,93.34,住家用,鋼筋混凝土造,81年11月9日,六層,六層
RPRPMLQJPHNFFKD86CA,26,14.61,商業用,鋼筋混凝土造,81年11月9日,六層,
RPRPMLQJPHNFFKD86CA,26,3.81,共有部分,鋼筋混凝土造,81年11月9日,六層,
RPRPMLQJPHNFFKD86CA,26,30.30,共有部分,鋼筋混凝土造,81年11月9日,六層,
RPQNMLMKPHNFFKD88CA,3,244.58,見其他登記事項,見其他登記事項,104年11月26日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPVPMLSLPHNFFCD86CA,,64.34,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,三層
RPVPMLSLPHNFFCD86CA,,4.03,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPVPMLSLPHNFFCD86CA,,34.79,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPVPMLSLPHNFFCD86CA,,15.02,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUPMLSLPHNFFCD76CA,,89.97,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,三層
RPUPMLSLPHNFFCD76CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUPMLSLPHNFFCD76CA,,21.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUPMLSLPHNFFCD76CA,,40.59,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPXOMLMKPHNFFKD07CA,26,1508.42,工業用,鐵造,81年1月30日,一層,一層
RPXOMLMKPHNFFKD07CA,26,584.00,見其他登記事項,鋼筋混凝土造,81年9月4日,四層,一層 二層 三層 四層 地下層
RPUQMLSLPHNFFCD86CA,,89.97,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,五層
RPUQMLSLPHNFFCD86CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUQMLSLPHNFFCD86CA,,40.59,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUQMLSLPHNFFCD86CA,,21.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPVPMLPLPHNFFCD56CA,4,90.47,見其他登記事項,鋼筋混凝土造,103年6月5日,五層,五層
RPVPMLPLPHNFFCD56CA,4,29.83,見其他登記事項,鋼筋混凝土造,103年6月5日,五層,
RPVPMLPLPHNFFCD56CA,4,10.48,見其他登記事項,鋼筋混凝土造,103年6月5日,五層,
RPQQMLSLPHNFFCD09CA,,90.66,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,三層
RPQQMLSLPHNFFCD09CA,,5.54,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPQQMLSLPHNFFCD09CA,,41.23,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPQQMLSLPHNFFCD09CA,,21.22,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPXPMLSLPHNFFCD07CA,,64.34,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,十二層
RPXPMLSLPHNFFCD07CA,,4.03,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPXPMLSLPHNFFCD07CA,,36.72,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPXPMLSLPHNFFCD07CA,,15.02,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSQMLSLPHNFFCD66CA,,64.21,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,七層
RPSQMLSLPHNFFCD66CA,,4.03,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSQMLSLPHNFFCD66CA,,34.14,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSQMLSLPHNFFCD66CA,,15.02,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPTQMLSLPHNFFCD76CA,,89.97,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,五層
RPTQMLSLPHNFFCD76CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPTQMLSLPHNFFCD76CA,,40.59,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPTQMLSLPHNFFCD76CA,,21.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSNMLPLPHNFFCD68CA,,195.16,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,一層 二層
RPSPMLPLPHNFFCD88CA,,115.76,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,五層
RPSNMLPLPHNFFCD68CA,,61.82,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPSPMLPLPHNFFCD88CA,,51.20,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPSNMLPLPHNFFCD68CA,,.59,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPSPMLPLPHNFFCD88CA,,27.46,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPWPMLSLPHNFFCD96CA,,90.35,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,十二層
RPWPMLSLPHNFFCD96CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPWPMLSLPHNFFCD96CA,,40.59,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPWPMLSLPHNFFCD96CA,,21.22,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPRPMLPLPHNFFCD78CA,,110.58,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,八層
RPRPMLPLPHNFFCD78CA,,50.25,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPRPMLPLPHNFFCD78CA,,26.11,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPTNMLPLPHNFFCD78CA,,108.33,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,十四層
RPTNMLPLPHNFFCD78CA,,49.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPTNMLPLPHNFFCD78CA,,25.77,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPRNMLPLPHNFFCD58CA,,51.39,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPRNMLPLPHNFFCD58CA,,116.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,十三層
RPRNMLPLPHNFFCD58CA,,27.80,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPWOMLPLPHNFFCD56CA,,109.09,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,十四層
RPWOMLPLPHNFFCD56CA,,49.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPWOMLPLPHNFFCD56CA,,25.94,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUNMLPLPHNFFCD88CA,,110.58,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,三層
RPUNMLPLPHNFFCD88CA,,50.25,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUNMLPLPHNFFCD88CA,,26.11,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPXOMLPLPHNFFCD66CA,,109.33,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,九層
RPXOMLPLPHNFFCD66CA,,49.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPXOMLPLPHNFFCD66CA,,25.94,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPOPMLPLPHNFFCD48CA,,115.76,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,九層
RPOPMLPLPHNFFCD48CA,,51.20,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPOPMLPLPHNFFCD48CA,,27.46,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPRQMLSLPHNFFCD56CA,,89.97,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,四層
RPRQMLSLPHNFFCD56CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPRQMLSLPHNFFCD56CA,,40.59,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPRQMLSLPHNFFCD56CA,,21.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPWNMLPLPHNFFCD09CA,,116.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,八層
RPWNMLPLPHNFFCD09CA,,51.39,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPWNMLPLPHNFFCD09CA,,27.80,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPOOMLPLPHNFFCD38CA,,109.17,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,八層
RPOOMLPLPHNFFCD38CA,,49.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPOOMLPLPHNFFCD38CA,,25.94,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPVOMLPLPHNFFCD09CA,,108.76,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,八層
RPVOMLPLPHNFFCD09CA,,49.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPVOMLPLPHNFFCD09CA,,26.02,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUOMLPLPHNFFCD98CA,,108.33,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,七層
RPUOMLPLPHNFFCD98CA,,49.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUOMLPLPHNFFCD98CA,,25.77,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPPPMLPLPHNFFCD58CA,,106.22,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,十五層
RPPPMLPLPHNFFCD58CA,,49.50,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPPPMLPLPHNFFCD58CA,,25.26,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUOMLQLPHNFFCD09CA,,116.87,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,四層
RPUOMLQLPHNFFCD09CA,,51.39,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUOMLQLPHNFFCD09CA,,27.80,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPUNMLLMPHNFFCD58CA,,90.35,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,六層
RPUNMLLMPHNFFCD58CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUNMLLMPHNFFCD58CA,,66.36,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUNMLLMPHNFFCD58CA,,21.22,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPTOMLQLPHNFFCD98CA,,74.27,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,十四層
RPTOMLQLPHNFFCD98CA,,43.24,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPTOMLQLPHNFFCD98CA,,17.63,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPQOMLOLPHNFFCD48CA,24,48.05,住家用,鋼筋混凝土造,83年5月23日,六層,三層
RPQOMLOLPHNFFCD48CA,24,44.90,共有部分,鋼筋混凝土造,83年5月23日,六層,
RPWNMLLMPHNFFCD78CA,,90.35,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,七層
RPWNMLLMPHNFFCD78CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPWNMLLMPHNFFCD78CA,,66.36,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPWNMLLMPHNFFCD78CA,,21.22,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPVOMLQLPHNFFCD56CA,,110.58,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,五層
RPVOMLQLPHNFFCD56CA,,50.25,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPVOMLQLPHNFFCD56CA,,26.11,見其他登記事項,鋼筋混凝土造,106年10月31日,十五層,
RPPOMLTJPHNFFCD68CA,39,1505.04,見其他登記事項,見其他登記事項,68年7月26日,二層,一層 二層 地下層
RPPNMLTJPHNFFCD58CA,1,162.22,見其他登記事項,鋼筋混凝土造,106年10月12日,三層,一層 二層 三層 屋頂突出物
RPWNMLPJPHNFFDD98CA,22,222.49,住家用,鋼筋混凝土造,84年12月22日,四層,一層 二層 三層 四層
RPVNMLQJPHNFFCD88CA,38,13.34,共有部分,鋼筋混凝土造,69年7月26日,五層,
RPVNMLQJPHNFFCD88CA,38,87.60,住家用,鋼筋混凝土造,69年7月26日,五層,四層
RPOPMLSKPHNFFCD68CA,35,87.02,見其他登記事項,鋼筋混凝土造,72年8月3日,五層,五層
RPOPMLSKPHNFFCD68CA,35,6.23,共有部分,鋼筋混凝土造,72年8月3日,五層,
RPOPMLSKPHNFFCD68CA,35,.06,見其他登記事項,鋼筋混凝土造,72年8月3日,五層,
RPOPMLSKPHNFFCD68CA,35,.00,共有部分,鋼筋混凝土造,72年8月3日,五層,
RPOPMLSKPHNFFCD68CA,35,.06,見其他登記事項,鋼筋混凝土造,72年8月3日,五層,
RPOPMLSKPHNFFCD68CA,35,.00,共有部分,鋼筋混凝土造,72年8月3日,五層,
RPSNMLLLPHNFFCD28CA,11,.03,見其他登記事項,鋼筋混凝土造,96年9月6日,十四層,
RPSNMLLLPHNFFCD28CA,11,29.89,共有部分,鋼筋混凝土造,96年9月6日,十四層,
RPSNMLLLPHNFFCD28CA,11,64.42,住家用,鋼筋混凝土造,96年9月6日,十四層,十層
RPSNMLLLPHNFFCD28CA,11,12.67,共有部分,鋼筋混凝土造,96年9月6日,十四層,
RPSNMLLLPHNFFCD28CA,11,13.44,共有部分,鋼筋混凝土造,96年9月6日,十四層,
RPTNMLLLPHNFFCD38CA,5,165.39,見其他登記事項,鋼筋混凝土造,102年10月18日,三層,一層 二層 三層 見其他登記事項
RPTNMLLLPHNFFCD38CA,5,.31,見其他登記事項,鋼筋混凝土造,102年10月18日,一層,
RPQQMLKKPHNFFAD97CA,19,84.48,見其他登記事項,鋼筋混凝土造,88年7月30日,十層,二層
RPQQMLKKPHNFFAD97CA,19,6.31,共有部分,鋼筋混凝土造,88年7月30日,十層,
RPQQMLKKPHNFFAD97CA,19,11.00,共有部分,鋼筋混凝土造,88年7月30日,十層,
RPQQMLKKPHNFFAD97CA,19,12.32,共有部分,鋼筋混凝土造,88年7月30日,十層,
RPTOMLRKPHNFFCD98CA,25,1.15,共有部分,鋼筋混凝土造,82年4月26日,七層,
RPTOMLRKPHNFFCD98CA,25,3.48,商業用,鋼筋混凝土造,82年4月26日,七層,
RPTOMLRKPHNFFCD98CA,25,27.99,共有部分,鋼筋混凝土造,82年4月26日,七層,
RPTOMLRKPHNFFCD98CA,25,80.85,住家用,鋼筋混凝土造,82年4月26日,七層,七層
RPUNMLRJPHNFFCD88CA,59,63.50,住家用,見其他登記事項,48年1月1日,二層,一層 二層
RPRNMLQKPHNFFCD58CA,23,68.38,住家用,鋼筋混凝土造,84年11月28日,九層,六層
RPRNMLQKPHNFFCD58CA,23,.13,見其他登記事項,鋼筋混凝土造,84年11月28日,九層,
RPRNMLQKPHNFFCD58CA,23,14.75,共有部分,鋼筋混凝土造,84年11月28日,九層,
RPRNMLQKPHNFFCD58CA,23,22.55,共有部分,鋼筋混凝土造,84年11月28日,九層,
RPOOMLPJPHNFFAD97CA,50,195.42,住家用,加強磚造,57年10月30日,三層,一層 二層 三層 地下層
RPTPMLOJPHNFFAD48CA,10,119.67,見其他登記事項,鋼筋混凝土構造,96年12月27日,十九層,十九層
RPTPMLOJPHNFFAD48CA,10,75.76,共有部分,鋼筋混凝土構造,96年12月27日,十九層,
RPQOMLPJPHNFFAD18CA,3,71.28,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十五層
RPQOMLPJPHNFFAD18CA,3,29.54,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPPQMLMKPHNFFCD28CA,1,80.66,見其他登記事項,鋼筋混凝土造,106年5月31日,十四層,二層
RPPQMLMKPHNFFCD28CA,1,20.87,見其他登記事項,鋼筋混凝土造,106年5月31日,十四層,
RPPQMLMKPHNFFCD28CA,1,60.32,見其他登記事項,鋼筋混凝土造,106年5月31日,十四層,
RPQNMLPJPHNFFAD08CA,36,75.23,住商用,鋼筋混凝土造,71年11月25日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLQJPHNFFAD18CA,23,211.85,商業用,鋼骨鋼筋混凝土造,84年1月26日,二十三層,十六層
RPQNMLQJPHNFFAD18CA,23,10.03,共有部分,鋼筋混凝土構造,84年1月26日,二十三層,
RPQNMLQJPHNFFAD18CA,23,22.62,共有部分,鋼筋混凝土構造,84年1月26日,二十三層,
RPQNMLQJPHNFFAD18CA,23,33.21,共有部分,鋼筋混凝土構造,84年1月26日,二十三層,
RPRNMLLLPHNFFAD97CA,2,78.68,見其他登記事項,見其他登記事項,105年6月4日,二十七層,十八層
RPRNMLLLPHNFFAD97CA,2,49.86,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPRNMLLLPHNFFAD97CA,2,20.46,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPRNMLLLPHNFFAD97CA,2,78.68,見其他登記事項,見其他登記事項,105年6月4日,二十七層,十八層
RPRNMLLLPHNFFAD97CA,2,49.86,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPRNMLLLPHNFFAD97CA,2,20.46,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPVNMLKLPHNFFAD28CA,20,72.18,住家用,鋼筋混凝土造,87年2月12日,十層,七層
RPVNMLKLPHNFFAD28CA,20,25.38,共有部分,鋼筋混凝土造,87年2月12日,十層,
RPVNMLLLPHNFFAD38CA,5,309.28,見其他登記事項,見其他登記事項,102年5月16日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLKMPHNFFAD28CA,27,91.97,住家用,鋼筋混凝土造,80年4月22日,七層,二層
RPUNMLKMPHNFFAD28CA,27,23.91,共有部分,鋼筋混凝土造,80年4月22日,七層,
RPOOMLRKPHNFFAD28CA,20,.06,見其他登記事項,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.00,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.06,見其他登記事項,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.00,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.00,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.20,見其他登記事項,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.00,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.20,見其他登記事項,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.00,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,48.29,見其他登記事項,鋼筋混凝土造,87年1月5日,二十六層,二十二層
RPOOMLRKPHNFFAD28CA,20,.01,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,48.29,見其他登記事項,鋼筋混凝土造,87年1月5日,二十六層,二十二層
RPOOMLRKPHNFFAD28CA,20,.00,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,.01,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,26.36,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,9.86,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,26.36,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPOOMLRKPHNFFAD28CA,20,9.86,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPWNMLPJPHNFFBD78CA,1,149.10,住家用,鋼筋混凝土造,106年12月4日,三層,一層 二層 三層 屋頂突出物
RPXNMLPJPHNFFBD88CA,1,149.10,住家用,鋼筋混凝土造,106年12月4日,三層,一層 二層 三層 屋頂突出物
RPUOMLLKPHNFFBD38CA,1,162.84,住家用,鋼筋混凝土造,106年11月1日,三層,一層 二層 三層
RPQNMLMKPHNFFBD97CA,8,181.46,見其他登記事項,鋼筋混凝土造,99年8月12日,三層,一層 二層 三層 屋頂突出物
RPVOMLLKPHNFFBD48CA,1,162.84,住家用,鋼筋混凝土造,106年11月1日,三層,一層 二層 三層
RPVNMLMKPHNFFBD48CA,9,191.65,見其他登記事項,鋼筋混凝土造,98年1月14日,四層,一層 二層 三層 四層 屋頂突出物
RPPOMLPLPHNFFBD38CA,37,123.63,住家用,加強磚造,70年8月18日,二層,一層 二層 屋頂突出物 夾層
RPPNMLTJPHNFFBD48CA,3,185.28,住家用,鋼筋混凝土造,104年5月29日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLTJPHNFFBD48CA,3,.18,見其他登記事項,鋼筋混凝土造,104年5月29日,一層,
RPRNMLLMPHNFFBD18CA,1,426.57,住家用,鋼筋混凝土造,105年12月29日,四層,一層 二層 三層 四層
RPTPMLQLPHNFFKD27CA,20,44.53,住家用,鋼筋混凝土造,87年10月26日,十一層,十一層
RPTPMLQLPHNFFKD27CA,20,5.97,共有部分,鋼筋混凝土造,87年10月26日,十一層,
RPTPMLQLPHNFFKD27CA,20,14.30,共有部分,鋼筋混凝土造,87年10月26日,十一層,
RPQOMLMKPHNFFBD08CA,24,113.00,住家用,鋼筋混凝土造,83年2月21日,二層,一層 二層 屋頂突出物
RPUPMLQLPHNFFKD37CA,24,107.71,住家用,鋼筋混凝土造,83年9月26日,十四層,十一層
RPUPMLQLPHNFFKD37CA,24,53.33,共有部分,鋼筋混凝土造,83年9月26日,十四層,
RPWOMLKKPHNFFHD56DA,5,176.54,住家用,鋼筋混凝土造,102年4月30日,四層,一層 二層 三層 四層
RPVNMLQJPHNFFFD66DA,11,222.52,住商用,鋼筋混凝土構造,96年10月3日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPPNMLNJQHNFFJD88DA,22,26.19,住家用,鋼筋混凝土造,85年9月2日,十層,八層
RPPNMLNJQHNFFJD88DA,22,22.16,見其他登記事項,鋼筋混凝土造,85年9月2日,十層,
RPUNMLTJPHNFFDD66DA,,223.69,住商用,加強磚造,,二層,一層 二層 騎樓
RPVNMLTJPHNFFDD76DA,18,100.96,見其他登記事項,鋼筋混凝土構造,89年4月7日,十四層,九層
RPVNMLTJPHNFFDD76DA,18,45.98,共有部分,鋼筋混凝土構造,89年4月7日,十四層,
RPVNMLQKPHNFFKD17CA,31,61.39,住家用,鋼筋混凝土造,76年11月19日,二層,一層 二層
RPWNMLPJPHNFFAD78DA,28,24.00,住家用,鋼筋混凝土構造,79年6月5日,十一層,十層
RPWNMLPJPHNFFAD78DA,28,8.56,共有部分,鋼筋混凝土構造,79年6月5日,十一層,
RPSNMLSKPHNFFKD07CA,24,82.47,住家用,鋼筋混凝土造,82年12月31日,六層,四層
RPSNMLSKPHNFFKD07CA,24,28.86,共有部分,鋼筋混凝土造,82年12月31日,六層,
RPSNMLOJPHNFFHD98DA,34,92.00,住家用,加強磚造,73年9月21日,二層,一層 二層 騎樓
RPWNMLQJPHNFFBD88CA,36,129.38,住家用,加強磚造,71年9月8日,二層,一層 二層 屋頂突出物
RPOOMLLMPHNFFBD97CA,20,144.30,見其他登記事項,見其他登記事項,87年3月23日,一層,一層
RPQNMLSKPHNFFAD48CA,16,285.80,見其他登記事項,鋼筋混凝土造,91年5月31日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLTKPHNFFAD56CA,24,16.10,住家用,鋼筋混凝土造,83年12月16日,十三層,三層
RPWNMLTKPHNFFAD56CA,24,5.58,共有部分,鋼筋混凝土造,83年12月16日,十三層,
RPSNMLQLPHNFFBD68CA,6,176.83,見其他登記事項,鋼筋混凝土造,101年9月7日,四層,一層 二層 三層 四層
