編號,車位類別,車位價格,車位面積(平方公尺)
RPSQMLKLPHNFFIF76DA,坡道平面,1200000,39.83
RPWNMLRLPHNFFGF37DA,升降平面,2250000,42.45
RPWNMLRLPHNFFGF37DA,升降平面,2300000,49.17
RPWNMLRLPHNFFGF37DA,升降平面,2250000,42.45
RPUNMLSKPHNFFGF17DA,坡道平面,1800000,
RPXNMLQJQHNFFCF86DA,坡道平面,0,12.64
RPWPMLTJPHNFFGF57DA,坡道機械,1500000,29.45
RPXOMLQJPHNFFIF47DA,坡道平面,0,32.72
RPUNMLRJPHNFFBF09DA,坡道平面,1800000,32.23
RPQNMLRJPHNFFBF68DA,坡道平面,1700000,29.05
RPWSMLQJPHNFFBF07DA,坡道平面,1500000,21.75
RPPNMLOKPHNFFAF28DA,坡道平面,2000000,29.86
RPPNMLOJQHNFFIF98CA,坡道平面,0,41.71
RPVSNLNKPHNFFAF76DA,坡道平面,1800000,26.49
RPRNMLQJPHNFFAF58DA,坡道機械,2000000,26.58
RPRPMLQJPHNFFIF86CA,坡道平面,0,
RPQQMLRLPHNFFHF07CA,其他,0,18.69
RPVNMLQLPHNFFHF17CA,坡道機械,1430000,20.18
RPSOMLTJPHNFFIF17CA,坡道平面,0,23.47
RPSOMLTJPHNFFIF17CA,坡道平面,0,23.47
RPSOMLTJPHNFFIF17CA,坡道平面,0,23.47
RPSQMLPJPHNFFIF96CA,坡道平面,0,26.45
RPSQMLPJPHNFFIF96CA,坡道平面,0,26.45
RPSNMLNKQHNFFHF56CA,升降機械,0,11.08
RPSOMLLKPHNFFHF98CA,坡道平面,0,31.09
RPUOMLLKPHNFFHF56CA,坡道平面,0,36.99
RPUOMLLKPHNFFHF56CA,坡道機械,0,20.18
RPXNMLKKPHNFFHF66CA,升降機械,0,6.01
RPQNMLSJPHNFFHF66CA,坡道平面,2090000,37.77
RPPOMLLKPHNFFHF68CA,坡道平面,0,33.62
RPXNMLQJPHNFFHF17CA,塔式車位,1500000,21.33
RPSPMLTJQHNFFGF17CA,升降平面,1900000,42.45
RPUNMLKKPHNFFHF98CA,坡道平面,0,14.59
RPVOMLQJPHNFFGF96CA,坡道平面,0,38.90
RPTQNLRLPHNFFGF37CA,坡道平面,2100000,34.74
RPSUMLTKPHNFFGF67CA,坡道平面,0,32.38
RPSUMLTKPHNFFGF67CA,坡道平面,0,32.38
RPXOMLSKPHNFFGF47CA,坡道平面,0,17.54
RPUQNLRLPHNFFGF47CA,坡道平面,2000000,34.74
RPWNMLTKPHNFFEF17CA,坡道平面,1200000,28.59
RPUOMLSKPHNFFGF17CA,升降平面,2100000,49.17
RPSRMLLJQHNFFEF98CA,坡道平面,1350000,29.61
RPRRMLLJQHNFFEF88CA,坡道平面,1350000,29.61
RPVNMLQJPHNFFGF86CA,坡道平面,2200000,32.09
RPUNMLTKPHNFFEF96CA,坡道平面,1250000,29.76
RPSPMLMKPHNFFGF09CA,坡道平面,0,40.54
RPOOMLPJPHNFFEF58CA,坡道平面,850000,48.19
RPXNMLOKQHNFFDF76CA,坡道平面,0,
RPSOMLKLPHNFFDF58CA,坡道平面,2000000,30.31
RPUOMLKLPHNFFDF78CA,坡道平面,1900000,30.31
RPTNMLNJQHNFFDF78CA,坡道平面,0,
RPPPMLQJPHNFFEF88CA,坡道平面,0,30.04
RPUQMLQJPHNFFDF76CA,坡道平面,850000,28.04
RPWOMLNLPHNFFCF56CA,坡道平面,1500000,36.07
RPTOMLMKPHNFFDF78CA,坡道平面,0,31.51
RPTOMLMKPHNFFDF78CA,坡道平面,0,31.51
RPTOMLMKPHNFFDF78CA,坡道平面,0,31.51
RPVOMLKLPHNFFDF88CA,坡道平面,1900000,28.34
RPOPMLNJQHNFFCF38CA,坡道平面,2400000,36.60
RPRNMLLKPHNFFCF28CA,坡道平面,0,24.42
RPSNMLLKPHNFFCF38CA,坡道平面,0,38.30
RPUPMLNJQHNFFCF98CA,坡道平面,2200000,36.60
RPPRMLQJPHNFFDF98CA,坡道平面,470000,28.04
RPTOMLLKPHNFFCF58CA,坡道平面,0,27.61
RPRNMLTKPHNFFCF09CA,坡道平面,2100000,31.77
RPXNMLTKPHNFFCF07CA,坡道機械,0,23.28
RPWOMLLMPHNFFBF98CA,坡道平面,0,24.94
RPWOMLLMPHNFFBF98CA,坡道平面,0,24.94
RPTTMLKMPHNFFBF09CA,坡道平面,1300000,36.98
RPXTMLMJQHNFFBF86CA,坡道平面,1800000,26.81
RPTNMLTKPHNFFBF56CA,坡道平面,1700000,35.02
RPROMLTJPHNFFBF98CA,坡道平面,2000000,30.97
RPSRMLQKPHNFFBF56CA,坡道平面,1900000,37.36
RPSRMLQKPHNFFBF56CA,坡道平面,1900000,37.36
RPRRMLTJPHNFFBF66CA,坡道機械,1100000,14.55
RPQUMLPJPHNFFBF09CA,坡道機械,1250000,14.55
RPXSMLRKPHNFFBF27CA,坡道平面,0,23.08
RPOSMLTJPHNFFBF09CA,坡道平面,0,28.91
RPSNMLQJPHNFFBF68CA,坡道平面,0,9.21
RPSNMLQJPHNFFBF68CA,坡道平面,0,9.21
RPRUMLPJPHNFFBF56CA,坡道平面,0,26.06
RPRUMLPJPHNFFBF56CA,坡道平面,0,26.06
RPWOMLQJPHNFFBF56CA,坡道平面,0,38.35
RPWOMLQJPHNFFBF56CA,坡道平面,0,38.35
RPUOMLQJPHNFFBF98CA,升降平面,0,
RPRQMLQJPHNFFBF88CA,坡道平面,1750000,32.50
RPQQNLRLPHNFFAF09CA,坡道平面,1950000,42.87
RPQRMLQJPHNFFBF88CA,坡道平面,1650000,30.75
RPRUMLRLPHNFFAF86CA,坡道平面,1850000,42.87
RPXNNLRLPHNFFAF86CA,坡道平面,2000000,42.87
RPXNNLRLPHNFFAF86CA,坡道平面,1350000,42.87
RPOSMLRKPHNFFAF88CA,坡道平面,0,31.65
RPPRMLLMPHNFFAF48CA,坡道機械,1400000,25.31
RPTSMLRKPHNFFAF76CA,坡道平面,0,31.65
RPSOMLSKPHNFFAF98CA,坡道平面,0,31.65
RPQSMLSKPHNFFAF56CA,坡道平面,0,31.65
RPTOMLSKPHNFFAF09CA,坡道平面,0,31.65
RPUOMLSKPHNFFAF56CA,坡道平面,0,31.65
RPOOMLSKPHNFFAF58CA,坡道平面,0,31.65
RPUONLTJPHNFFAF66CA,坡道平面,0,
RPXNMLQKPHNFFAF56CA,坡道平面,0,
RPSWMLNKPHNFFAF66CA,坡道平面,0,31.65
RPUWMLNKPHNFFAF86CA,坡道平面,0,31.65
RPPWMLNKPHNFFAF98CA,坡道平面,0,31.65
RPWVMLNKPHNFFAF96CA,坡道平面,0,31.65
RPOWMLNKPHNFFAF88CA,坡道平面,0,31.65
RPWWMLNKPHNFFAF07CA,坡道平面,0,31.65
RPRWMLNKPHNFFAF56CA,坡道平面,0,31.65
RPTVMLNKPHNFFAF66CA,坡道平面,0,31.65
RPSNNLNKPHNFFAF48CA,坡道平面,0,31.65
RPONNLNKPHNFFAF08CA,坡道平面,0,31.65
RPRNNLNKPHNFFAF38CA,坡道平面,0,31.65
RPPNNLNKPHNFFAF18CA,坡道平面,0,31.65
RPPUMLNKPHNFFAF78CA,坡道平面,0,31.65
RPPUMLNKPHNFFAF78CA,坡道平面,0,31.65
RPXOMLQJPHNFFAF56CA,坡道平面,2200000,26.73
RPSNMLNKPHNFFAF38CA,坡道平面,0,31.65
RPSNMLNKPHNFFAF38CA,坡道平面,0,31.65
RPVNNLPJPHNFFAF88CA,坡道平面,2300000,46.84
RPRONLPJPHNFFAF58CA,坡道平面,2050000,26.73
RPXQMLTJPHNFFAF07CA,坡道平面,0,36.74
RPXUMLTJPHNFFAF47CA,坡道平面,0,24.08
RPOQMLMJQHNFFAF18CA,坡道平面,1800000,57.44
RPUOMLKLPHNFFAF48CA,坡道平面,0,31.65
RPUSMLSKPHNFFAF96CA,坡道平面,0,29.77
RPUSMLSKPHNFFAF96CA,坡道平面,0,29.77
RPXOMLKLPHNFFAF78CA,坡道平面,0,31.65
RPWOMLKLPHNFFAF68CA,坡道平面,0,31.65
RPOPMLKLPHNFFAF97CA,坡道平面,0,31.65
RPUSMLQJPHNFFBF76CA,坡道平面,0,
RPVRMLQJPHNFFBF76CA,坡道平面,1650000,24.95
RPSWMLKMPHNFFAF56CA,坡道平面,0,26.43
RPPPMLKLPHNFFAF08CA,坡道平面,0,31.65
RPSPMLTJPHNFFBF56CA,坡道平面,0,35.08
RPSPMLTJPHNFFBF56CA,坡道平面,0,35.08
RPPNMLTJPHNFFBF68CA,坡道平面,0,
RPPNMLTJPHNFFBF68CA,坡道平面,0,
RPTOMLTJPHNFFBF56CA,坡道平面,2100000,30.97
RPQOMLKKPHNFFBF08CA,坡道平面,950000,30.81
RPRTMLTJPHNFFBF86CA,坡道平面,0,32.63
RPSNMLLKPHNFFBF28CA,坡道機械,1200000,12.93
RPTNMLLKPHNFFBF38CA,坡道平面,0,41.26
RPRNMLLKPHNFFBF18CA,坡道機械,0,
RPTQMLQKPHNFFBF56CA,坡道平面,1950000,22.66
RPWPMLRKPHNFFBF86CA,升降平面,1300000,42.53
RPPNMLNKPHNFFBF18CA,坡道平面,0,26.13
RPOOMLQLPHNFFBF58CA,坡道平面,0,
RPVVMLQLPHNFFBF37CA,坡道平面,0,
RPPNMLNLPHNFFBF28CA,坡道平面,1900000,36.80
RPUNMLPLPHNFFBF98CA,升降機械,850000,12.20
SPPNMLNLPHNFFBF38CA,坡道平面,1900000,36.80
SPQNMLNLPHNFFBF48CA,坡道平面,1900000,36.80
TPSNMLNLPHNFFBF78CA,坡道平面,1600000,36.80
RPVPMLOLPHNFFBF56CA,坡道平面,0,29.75
UPSNMLNLPHNFFBF88CA,坡道平面,1600000,36.80
RPRNMLNJQHNFFBF38CA,坡道平面,1500000,32.10
TPRNMLNJQHNFFBF58CA,坡道平面,1500000,32.10
VPRNMLNJQHNFFBF78CA,坡道平面,1500000,32.10
UPRNMLNJQHNFFBF68CA,坡道平面,1500000,32.10
SPRNMLNJQHNFFBF48CA,坡道平面,1500000,32.10
RPRSMLTJQHNFFBF86CA,坡道平面,1950000,40.14
RPQSMLTJQHNFFBF76CA,坡道平面,1800000,40.14
RPSSMLTJQHNFFBF96CA,坡道平面,2000000,40.14
RPPOMLSKPHNFFCF88CA,坡道平面,550000,29.52
RPRNMLQKPHNFFCF78CA,坡道平面,0,
RPVTMLOKQHNFFBF96CA,坡道平面,0,42.83
RPPPMLNJQHNFFCF48CA,坡道平面,2300000,36.60
RPUNMLRLPHNFFCF66CA,坡道平面,1700000,40.22
RPQPMLNJQHNFFCF58CA,坡道平面,1950000,36.60
RPRPMLNJQHNFFCF68CA,坡道平面,2500000,36.60
RPTPMLKKPHNFFDF68CA,坡道平面,0,36.44
RPSNMLNKPHNFFDF68CA,升降平面,0,
RPXOMLKLPHNFFDF09CA,坡道平面,1900000,30.31
RPXOMLKLPHNFFDF09CA,坡道平面,1900000,30.31
RPWOMLKLPHNFFDF98CA,坡道平面,2000000,30.31
RPOPMLKLPHNFFDF28CA,坡道平面,1900000,30.31
RPRPMLKLPHNFFDF58CA,坡道平面,1900000,30.31
RPRNMLTJPHNFFDF09CA,坡道平面,1200000,31.33
RPSPMLKLPHNFFDF68CA,坡道平面,2100000,30.31
RPSNMLTKPHNFFDF66CA,坡道平面,0,30.31
RPSNMLTKPHNFFDF66CA,坡道平面,0,30.31
RPUPMLKLPHNFFDF88CA,坡道平面,2000000,30.31
RPRPMLQJPHNFFEF09CA,坡道平面,0,25.92
RPWRMLQJPHNFFEF17CA,坡道平面,0,30.04
RPWRMLQJPHNFFEF17CA,坡道平面,0,30.04
RPWOMLQJPHNFFEF86CA,坡道平面,0,25.92
RPVNMLTJPHNFFEF96CA,坡道平面,0,40.31
RPRTMLTJPHNFFEF17CA,坡道平面,0,34.70
RPXRMLKKPHNFFEF76CA,坡道平面,0,29.84
RPPTMLTJPHNFFEF96CA,坡道平面,1100000,28.14
RPUPMLRKPHNFFEF96CA,坡道平面,0,36.84
RPUNMLNKPHNFFFF09CA,坡道機械,0,
RPWQMLTKPHNFFGF67CA,坡道平面,2100000,34.70
RPXNMLQKPHNFFGF17CA,坡道平面,0,25.36
RPTOMLOLPHNFFGF76CA,坡道機械,1100000,23.18
RPSPMLRLPHNFFGF07CA,升降機械,0,11.03
RPOOMLKLPHNFFGF48CA,坡道平面,0,
RPUNMLQLPHNFFHF07CA,坡道平面,2300000,33.62
RPPNMLOKQHNFFHF98CA,坡道平面,1200000,32.29
RPQPMLNLPHNFFHF56CA,坡道平面,0,36.14
RPQPMLNLPHNFFHF56CA,坡道平面,0,36.14
RPRPMLMKPHNFFIF56CA,坡道平面,1200000,25.61
RPWNMLKKPHNFFIF66CA,坡道平面,1400000,33.23
RPPOMLKKPHNFFIF68CA,坡道平面,1350000,33.23
RPXNMLKKPHNFFIF76CA,坡道平面,1350000,33.23
RPOOMLKKPHNFFIF58CA,坡道平面,1350000,33.23
RPROMLKKPHNFFIF88CA,坡道平面,1350000,33.23
RPQOMLKKPHNFFIF78CA,坡道平面,1350000,33.23
RPQNMLLKPHNFFIF78CA,坡道平面,0,34.77
RPXPMLKKPHNFFIF96CA,坡道平面,0,38.03
RPWQMLQJPHNFFAF76DA,升降平面,1800000,38.02
RPVNMLRKPHNFFIF27CA,坡道平面,0,33.20
RPVNMLPKPHNFFBF09DA,坡道平面,1800000,28.12
RPSQMLQKPHNFFBF56DA,坡道機械,1000000,10.26
RPPNMLRJPHNFFBF58DA,坡道平面,1700000,34.93
RPSNMLRJPHNFFBF88DA,坡道平面,1300000,31.20
RPXSMLTJPHNFFBF47DA,坡道平面,1200000,28.32
RPPPMLTJPHNFFBF98DA,坡道平面,2100000,38.70
RPSNMLRJPHNFFHF86DA,坡道平面,2000000,53.49
RPQPMLQJPHNFFHF76DA,坡道平面,2000000,
RPQRMLRJQHNFFAF56EA,坡道平面,0,34.59
RPTOMLQJQHNFFDF76EA,坡道平面,0,
RPVQMLRJQHNFFEF37EA,坡道平面,0,31.66
RPVRMLTJQHNFFAF27EA,坡道平面,0,26.43
RPSPMLKMPHNFFIF86EA,坡道平面,0,
RPTNMLTLOHNFFCF96CD,坡道平面,0,11.50
RPUNMLTLOHNFFCF07CD,坡道平面,0,38.32
RPSOMLKKQHNFFEF88EA,坡道平面,1000000,31.83
RPTQMLSJQHNFFEF27EA,坡道平面,0,
RPXQMLRKPHNFFGF67DA,坡道平面,2000000,41.90
RPQRMLKKPHNFFAF48EA,坡道平面,0,22.01
RPQRMLKKPHNFFAF48EA,坡道平面,0,22.01
RPSOMLRKPHNFFEF76DA,坡道機械,700000,21.48
RPSQMLNKPHNFFEF56DA,坡道機械,850000,19.78
RPXPMLRLPHNFFCF27DA,坡道平面,800000,33.99
RPUPMLKKPHNFFDF88DA,坡道平面,950000,36.95
RPPNMLPJQHNFFIF09CA,坡道平面,0,41.48
RPQNMLTKPHNFFIF96CA,坡道平面,950000,37.36
RPPNMLOKPHNFFDF58DA,坡道平面,900000,
RPQNMLPJQHNFFIF56CA,坡道平面,0,41.48
RPQNMLPJQHNFFIF56CA,坡道平面,0,41.48
RPQOMLNJQHNFFIF09CA,坡道平面,1300000,26.32
RPTNMLPJQHNFFIF86CA,坡道平面,0,41.48
RPTNMLPJQHNFFIF86CA,坡道平面,0,41.48
RPOOMLMKPHNFFBF18DA,坡道平面,1700000,33.84
RPTOMLMKPHNFFBF68DA,坡道平面,1700000,33.84
RPTPMLMJQHNFFHF66CA,坡道平面,0,
RPQNMLQKPHNFFHF56CA,坡道平面,2230000,47.00
RPOPMLKKPHNFFIF68CA,坡道平面,0,40.35
RPVQMLNKPHNFFHF07CA,坡道平面,1850000,36.44
RPVNMLLKPHNFFHF56CA,塔式車位,0,18.51
RPTPMLTKPHNFFHF37CA,坡道平面,0,33.07
RPTPMLTKPHNFFHF37CA,坡道平面,0,33.07
RPQQMLTJPHNFFHF07CA,坡道平面,0,44.60
RPORMLTKPHNFFGF96CA,坡道平面,2100000,34.45
RPPRMLTKPHNFFGF07CA,坡道平面,2200000,34.45
RPQPMLKKPHNFFHF78CA,坡道平面,2200000,41.34
RPVOMLSKPHNFFGF27CA,坡道平面,0,32.30
RPVOMLSKPHNFFGF27CA,坡道平面,0,32.30
RPRPMLMKPHNFFGF98CA,坡道平面,2000000,22.67
RPPNMLKKQHNFFEF28CA,坡道機械,0,16.39
RPPNMLKKQHNFFEF28CA,坡道機械,0,16.39
RPPOMLQKPHNFFEF88CA,坡道平面,0,13.45
RPPOMLQKPHNFFEF88CA,坡道平面,0,13.45
RPTOMLMKPHNFFEF88CA,坡道平面,1020000,27.59
RPUNMLMKPHNFFEF88CA,坡道平面,0,34.62
RPRPMLMKPHNFFEF78CA,坡道平面,0,28.28
RPQNMLKKPHNFFEF28CA,坡道平面,0,33.30
RPTNMLRJQHNFFDF56CA,坡道平面,2400000,44.79
RPWOMLOLPHNFFCF66CA,坡道平面,1500000,
RPSNMLQKPHNFFDF98CA,坡道平面,2100000,27.82
RPTNMLQKPHNFFDF09CA,坡道平面,2300000,30.24
RPPNMLMKPHNFFCF18CA,坡道平面,0,33.02
RPQNMLMKPHNFFCF28CA,升降平面,0,
RPVNMLLKPHNFFCF68CA,坡道平面,0,
RPVNMLNJQHNFFBF78CA,升降機械,0,9.38
RPQNMLOKPHNFFCF48CA,坡道平面,3000000,31.50
RPVNMLNKPHNFFCF88CA,一樓平面,0,28.34
RPTNMLNLPHNFFBF68CA,坡道平面,1700000,36.80
RPSPMLNLPHNFFBF78CA,坡道平面,1900000,27.16
RPQNMLMLPHNFFBF28CA,升降平面,1300000,38.93
RPQNMLPLPHNFFBF58CA,坡道平面,0,21.84
RPQNMLPLPHNFFBF58CA,坡道平面,0,21.84
RPQNMLPLPHNFFBF58CA,坡道平面,0,21.84
RPWQMLMJQHNFFBF09CA,坡道平面,0,27.74
RPWQMLMJQHNFFBF09CA,坡道平面,0,27.74
RPWPMLPLPHNFFBF76CA,坡道平面,0,14.55
RPRQMLPLPHNFFBF98CA,坡道平面,0,35.60
RPRQMLPLPHNFFBF98CA,坡道平面,0,35.60
RPSNMLKMPHNFFBF38CA,坡道平面,0,27.12
RPWPMLSKPHNFFBF96CA,坡道平面,0,
RPUNMLKMPHNFFBF58CA,坡道平面,0,27.12
RPVNMLTKPHNFFBF76CA,坡道平面,1900000,35.02
RPSSMLMKPHNFFBF88CA,坡道平面,1600000,26.32
RPOQMLSKPHNFFBF88CA,坡道機械,0,18.78
RPSNMLRLPHNFFBF98CA,坡道平面,0,26.06
RPVOMLRLPHNFFBF76CA,坡道平面,0,27.76
RPPNMLMKPHNFFBF08CA,坡道平面,0,23.70
RPRQMLKKPHNFFBF38CA,坡道平面,0,
RPSNMLKKPHNFFBF18CA,坡道平面,0,29.38
RPVPMLKLPHNFFAF68CA,坡道平面,0,31.65
RPXRMLMKPHNFFBF66CA,坡道平面,1550000,25.25
RPWRMLMKPHNFFBF56CA,坡道平面,1600000,26.32
RPOSMLMKPHNFFBF48CA,坡道平面,1600000,26.32
RPXNMLMKPHNFFBF88CA,坡道平面,0,21.22
RPPQMLKLPHNFFAF18CA,坡道平面,0,31.65
RPRQMLKLPHNFFAF38CA,坡道平面,0,31.65
RPOQMLKLPHNFFAF08CA,坡道平面,0,31.65
RPVQMLKLPHNFFAF78CA,坡道平面,0,31.65
RPTQMLKLPHNFFAF58CA,坡道平面,0,31.65
RPUQMLKLPHNFFAF68CA,坡道平面,0,31.65
RPUQMLKLPHNFFAF68CA,坡道平面,0,31.65
RPUQMLKLPHNFFAF68CA,坡道平面,0,31.65
RPUQMLKLPHNFFAF68CA,坡道平面,0,31.65
RPUQMLKLPHNFFAF68CA,坡道平面,0,31.65
RPQPMLKLPHNFFAF18CA,坡道平面,0,31.65
RPTPMLKLPHNFFAF48CA,坡道平面,0,31.65
RPRPMLKLPHNFFAF28CA,坡道平面,0,31.65
RPSPMLKLPHNFFAF38CA,坡道平面,0,31.65
RPVOMLKMPHNFFAF68CA,坡道平面,1400000,32.38
RPOPMLSKPHNFFAF68CA,坡道平面,0,42.72
RPWNNLTJPHNFFAF76CA,坡道平面,1950000,26.73
RPONNLTJPHNFFAF58CA,坡道平面,2000000,33.43
RPSONLTJPHNFFAF09CA,坡道平面,2150000,26.73
RPWNMLNKPHNFFAF78CA,坡道平面,1880000,40.82
RPOQMLTJPHNFFAF78CA,坡道機械,1100000,17.56
RPXVMLMKPHNFFAF96CA,坡道平面,1400000,39.67
RPXOMLMKPHNFFAF88CA,坡道機械,0,18.41
RPTVMLMKPHNFFAF56CA,坡道平面,0,24.08
RPWQNLRLPHNFFAF07CA,升降機械,1600000,28.37
RPXQNLRLPHNFFAF17CA,升降機械,1900000,34.05
RPUOMLQKPHNFFBF09CA,升降平面,1350000,42.53
RPROMLMKPHNFFBF38CA,坡道機械,0,
RPXNMLMJQHNFFAF78CA,升降平面,1000000,33.74
RPQRMLKKPHNFFBF38CA,坡道平面,0,
RPWOMLQKPHNFFBF66CA,升降平面,1550000,42.53
RPWOMLRKPHNFFBF76CA,坡道平面,1800000,39.78
RPRQMLKLPHNFFBF48CA,坡道平面,0,21.42
RPROMLQKPHNFFCF88CA,坡道平面,2100000,18.37
RPTNMLNKPHNFFCF68CA,坡道平面,2000000,18.37
RPTOMLQKPHNFFDF56CA,坡道平面,2100000,19.82
RPTNMLRKPHNFFDF56CA,升降機械,1500000,24.44
RPRNMLLMPHNFFDF58CA,坡道平面,0,
RPWPMLTKPHNFFDF27CA,坡道平面,0,
RPSNMLMJQHNFFCF48CA,坡道機械,0,34.97
RPPSMLMKPHNFFEF88CA,坡道平面,0,37.79
RPUOMLMKPHNFFDF88CA,坡道平面,0,
RPWNMLQKPHNFFDF76CA,坡道平面,2250000,30.24
RPXPMLQKPHNFFEF17CA,坡道機械,500000,15.42
RPSPMLQKPHNFFEF66CA,坡道平面,1050000,30.84
RPPPMLQKPHNFFEF98CA,坡道平面,1100000,30.84
RPWPMLQKPHNFFEF07CA,坡道平面,960000,30.84
RPTQMLQKPHNFFEF86CA,坡道平面,1250000,30.84
RPQQMLQKPHNFFEF56CA,坡道平面,1100000,30.84
RPVQMLQKPHNFFEF07CA,坡道機械,650000,15.42
RPTNMLQKPHNFFEF56CA,坡道平面,960000,30.84
RPOOMLQKPHNFFEF78CA,坡道平面,1040000,30.84
RPSPMLOLPHNFFBF88CA,坡道平面,0,
RPTNMLLJQHNFFDF58CA,坡道平面,0,
RPTNMLLJQHNFFDF58CA,坡道平面,0,
RPROMLQKPHNFFEF09CA,坡道平面,900000,30.84
RPSOMLQKPHNFFEF56CA,坡道機械,750000,15.42
RPQOMLRKPHNFFEF09CA,坡道平面,1250000,30.84
RPVNMLSKPHNFFEF96CA,坡道平面,1150000,30.84
RPTNMLSKPHNFFEF76CA,坡道機械,550000,15.42
RPWNMLSKPHNFFEF07CA,坡道平面,960000,30.84
RPPOMLSKPHNFFEF09CA,坡道平面,1100000,30.84
RPOOMLSKPHNFFEF98CA,坡道平面,1100000,30.84
RPXRMLSKPHNFFEF57CA,坡道平面,1100000,30.84
RPPSMLSKPHNFFEF86CA,坡道平面,1000000,30.84
RPWRMLSKPHNFFEF47CA,坡道機械,600000,15.42
RPOSMLSKPHNFFEF76CA,坡道平面,1100000,30.84
RPQOMLSKPHNFFEF56CA,坡道機械,500000,15.42
RPTNMLTKPHNFFEF86CA,坡道機械,500000,15.42
RPRNMLTKPHNFFEF66CA,坡道機械,500000,15.42
RPQNMLTKPHNFFEF56CA,坡道平面,1100000,30.84
RPROMLSKPHNFFEF66CA,坡道機械,600000,15.42
RPSOMLSKPHNFFEF76CA,坡道機械,500000,15.42
RPTOMLSKPHNFFEF86CA,坡道機械,500000,15.42
RPQPMLSKPHNFFEF66CA,坡道機械,700000,15.42
RPUOMLSKPHNFFEF96CA,坡道平面,1100000,30.84
RPXOMLSKPHNFFEF27CA,坡道機械,600000,15.42
RPOPMLSKPHNFFEF09CA,坡道平面,960000,30.84
RPOQMLSKPHNFFEF56CA,坡道平面,1050000,30.84
RPSPMLSKPHNFFEF86CA,坡道平面,1250000,30.84
RPWOMLSKPHNFFEF17CA,坡道平面,1300000,30.84
RPPPMLSKPHNFFEF56CA,坡道平面,1050000,30.84
RPVOMLSKPHNFFEF07CA,坡道平面,1250000,30.84
RPPQMLSKPHNFFEF66CA,坡道平面,1050000,30.84
RPVNMLTKPHNFFEF07CA,坡道平面,1100000,30.84
RPWQMLSKPHNFFEF37CA,坡道平面,1250000,30.84
RPRQMLSKPHNFFEF86CA,坡道機械,600000,15.42
RPURMLSKPHNFFEF27CA,坡道平面,910000,30.84
RPVQMLSKPHNFFEF27CA,坡道平面,1100000,30.84
RPSRMLSKPHNFFEF07CA,坡道平面,910000,30.84
RPORMLSKPHNFFEF66CA,坡道平面,850000,30.84
RPRRMLSKPHNFFEF96CA,坡道機械,600000,15.42
RPQRMLSKPHNFFEF86CA,坡道平面,1100000,30.84
RPXNMLTKPHNFFEF27CA,坡道平面,1150000,30.84
RPVQMLTKPHNFFEF37CA,坡道平面,1100000,30.84
RPPQMLTKPHNFFEF76CA,坡道平面,1100000,30.84
RPSQMLTKPHNFFEF07CA,坡道平面,1100000,30.84
RPQQMLTKPHNFFEF86CA,坡道平面,1100000,30.84
RPSOMLTKPHNFFEF86CA,坡道平面,1250000,30.84
RPWOMLTKPHNFFEF27CA,坡道平面,1150000,30.84
RPPPMLTKPHNFFEF66CA,坡道機械,500000,15.42
RPUOMLTKPHNFFEF07CA,坡道平面,1150000,30.84
RPRPMLTKPHNFFEF86CA,坡道平面,1300000,30.84
RPVPMLTKPHNFFEF27CA,坡道平面,1050000,30.84
RPXQMLTKPHNFFEF57CA,坡道平面,1300000,30.84
RPVRMLTKPHNFFEF47CA,坡道機械,700000,15.42
RPURMLTKPHNFFEF37CA,坡道平面,960000,30.84
RPXPMLTKPHNFFEF47CA,坡道平面,1200000,30.84
RPPOMLKKPHNFFGF48CA,坡道平面,0,33.09
RPSNMLNKPHNFFGF98CA,坡道平面,0,38.56
RPUNMLNKPHNFFGF56CA,坡道平面,0,38.56
RPVRMLLJQHNFFEF66CA,坡道平面,1350000,29.61
RPXQMLNLPHNFFGF27CA,坡道平面,0,23.58
RPTPMLMJQHNFFGF56CA,坡道平面,0,
RPXPMLMKPHNFFHF07CA,坡道平面,0,14.59
RPXQMLNKPHNFFHF27CA,坡道平面,1800000,35.60
RPPOMLSKPHNFFHF76CA,坡道平面,1800000,39.36
RPQOMLMJQHNFFIF98CA,坡道平面,0,39.49
RPQOMLMJQHNFFIF98CA,坡道平面,0,39.49
RPPPMLQLPHNFFIF86CA,坡道平面,1200000,30.57
RPRPMLQLPHNFFIF07CA,坡道平面,1600000,29.09
RPSQMLQLPHNFFIF27CA,坡道平面,0,25.02
RPSQMLQLPHNFFIF27CA,坡道平面,0,25.02
RPSNMLMKPHNFFIF09CA,坡道平面,0,
RPVOMLMKPHNFFBF88DA,坡道平面,1800000,33.84
RPXRMLTKPHNFFEF77DA,坡道平面,1300000,30.45
RPQOMLRLPHNFFCF09DA,坡道平面,810000,38.99
RPOSMLTKPHNFFEF96DA,坡道平面,1500000,30.45
RPPOMLNKPHNFFIF98CA,坡道平面,0,36.93
RPPRMLQKPHNFFEF66DA,坡道平面,1300000,43.28
RPVNMLNKPHNFFHF86DA,坡道平面,0,37.43
RPPNMLMKPHNFFEF48DA,坡道平面,1300000,36.52
RPVNMLNKPHNFFIF96DA,坡道平面,0,42.33
RPQOMLNKPHNFFIF56DA,坡道平面,1300000,32.88
RPSNMLNKQHNFFDF98EA,坡道平面,1500000,39.61
RPVNMLKKQHNFFEF09EA,坡道平面,0,36.02
RPOQMLMKPHNFFHF98DA,坡道平面,1500000,
