編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPQQMLQJPHNFFBF98EA,4,17.64,見其他登記事項,鋼筋混凝土造,103年4月29日,七層,
RPQQMLQJPHNFFBF98EA,4,53.47,見其他登記事項,鋼筋混凝土造,103年4月29日,七層,
RPOOMLNJQHNFFEF68EA,6,61.97,住家用,鋼筋混凝土造,101年5月31日,十五層,十層
RPOOMLNJQHNFFEF68EA,6,56.54,見其他登記事項,鋼筋混凝土造,101年5月31日,十五層,
RPPNMLNJPHNFFIF98EA,,59.28,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,三層
RPPNMLNJPHNFFIF98EA,,28.48,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,
RPSOMLNJPHNFFIF76EA,10,39.83,共有部分,鋼筋混凝土造,97年10月30日,二十七層,
RPTNMLNJPHNFFIF76EA,,28.48,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,
RPTNMLNJPHNFFIF76EA,,59.28,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,三層
RPRNMLNJPHNFFIF56EA,,28.48,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,
RPRNMLNJPHNFFIF56EA,,59.28,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,四層
RPUNMLNJPHNFFIF86EA,,28.48,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,
RPUNMLNJPHNFFIF86EA,,59.28,見其他登記事項,鋼筋混凝土造,107年3月23日,七層,六層
RPRNMLLJQHNFFGF88EA,29,91.13,住家用,鋼筋混凝土造,78年4月29日,五層,五層
RPRNMLLJQHNFFGF88EA,29,13.86,共有部分,鋼筋混凝土造,78年4月29日,五層,
RPTQMLKLPHNFFHF86EA,,31.40,見其他登記事項,見其他登記事項,107年4月9日,十四層,二層
RPTQMLKLPHNFFHF86EA,,8.62,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPTQMLKLPHNFFHF86EA,,8.13,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPTOMLKLPHNFFHF66EA,,58.72,見其他登記事項,見其他登記事項,107年4月9日,十四層,五層
RPTOMLKLPHNFFHF66EA,,16.11,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPTOMLKLPHNFFHF66EA,,47.89,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPUOMLKLPHNFFHF76EA,,58.72,見其他登記事項,見其他登記事項,107年4月9日,十四層,八層
RPUOMLKLPHNFFHF76EA,,16.11,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPUOMLKLPHNFFHF76EA,,47.89,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPPOMLKLPHNFFHF88EA,,31.41,見其他登記事項,見其他登記事項,107年4月9日,十四層,十三層
RPPOMLKLPHNFFHF88EA,,8.62,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPPOMLKLPHNFFHF88EA,,8.13,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPVNMLKLPHNFFHF76EA,,31.40,見其他登記事項,見其他登記事項,107年4月9日,十四層,八層
RPVNMLKLPHNFFHF76EA,,8.62,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPVNMLKLPHNFFHF76EA,,8.13,見其他登記事項,見其他登記事項,107年4月9日,十四層,
RPPNMLKLPHNFFHF78EA,38,90.62,住家用,鋼筋混凝土造,69年4月7日,五層,三層 陽台
RPVPMLSJQHNFFGF57EA,19,90.57,住家用,鋼筋混凝土造,88年4月9日,五層,二層
RPVPMLSJQHNFFGF57EA,19,14.17,共有部分,鋼筋混凝土造,88年4月9日,五層,
RPTNMLPLPHNFFIF07DA,,96.00,住家用,加強磚造,,二層,一層 二層
RPPOMLNJQHNFFEF78EA,22,103.38,住家用,鋼筋混凝土造,85年4月9日,七層,七層
RPPOMLNJQHNFFEF78EA,22,24.03,共有部分,鋼筋混凝土造,85年4月9日,七層,
RPSNMLOJPHNFFIF76EA,28,179.40,住家用,鋼筋混凝土造,79年4月30日,五層,一層 二層 三層
RPSNMLOJPHNFFIF76EA,28,8.64,共有部分,鋼筋混凝土造,79年4月30日,五層,
RPSNMLOJPHNFFIF76EA,28,33.92,見其他登記事項,鋼筋混凝土造,79年4月30日,五層,
RPRNMLOJPHNFFIF66EA,6,93.75,見其他登記事項,鋼筋混凝土造,101年12月11日,十三層,十三層
RPRNMLOJPHNFFIF66EA,6,25.13,見其他登記事項,鋼筋混凝土造,101年12月11日,十三層,
RPRNMLOJPHNFFIF66EA,6,54.67,見其他登記事項,鋼筋混凝土造,101年12月11日,十四層,
RPXNMLNJQHNFFEF86EA,8,.19,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPXNMLNJQHNFFEF86EA,8,.11,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPXNMLNJQHNFFEF86EA,8,2.58,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPXNMLNJQHNFFEF86EA,8,.05,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPXNMLNJQHNFFEF86EA,8,.03,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPXNMLNJQHNFFEF86EA,8,.67,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPXNMLNJQHNFFEF86EA,8,39.05,住家用,鋼筋混凝土造,99年8月16日,八層,六層
RPXNMLNJQHNFFEF86EA,8,21.75,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPRNMLOJPHNFFHF09DA,41,81.63,住家用,鋼筋混凝土造,66年7月23日,四層,四層
RPTOMLOJPHNFFHF76DA,18,50.17,住家用,鋼筋混凝土造,88年10月11日,十三層,四層
RPTOMLOJPHNFFHF76DA,18,8.13,共有部分,鋼筋混凝土造,88年10月11日,十四層,
RPTOMLOJPHNFFHF76DA,18,5.04,共有部分,鋼筋混凝土造,88年10月11日,十三層,
RPWNMLOJPHNFFHF96DA,10,52.01,共有部分,鋼筋混凝土造,97年10月7日,十三層,
RPWNMLOJPHNFFHF96DA,10,84.13,住家用,鋼筋混凝土造,97年10月7日,十三層,九層
RPVWMLSJQHNFFAF67EA,,41.44,見其他登記事項,鋼筋混凝土造,107年3月28日,七層,二層
RPVWMLSJQHNFFAF67EA,,40.93,見其他登記事項,鋼筋混凝土造,107年3月28日,七層,
RPROMLQKQHNFFAF98EA,29,8.03,共有部份,鋼筋混凝土造,78年3月30日,十層,
RPROMLQKQHNFFAF98EA,29,119.35,住家用,鋼筋混凝土造,78年3月30日,十層,三層
RPRNMLOJPHNFFGF09EA,40,22.00,住家用,加強磚造,67年1月5日,二層,一層
RPRNMLOJPHNFFGF09EA,40,25.00,住家用,加強磚造,67年1月5日,二層,二層 陽台
RPQNMLRJPHNFFGF56DA,11,86.87,住家用,鋼筋混凝土造,96年5月3日,十一層,五層
RPQNMLRJPHNFFGF56DA,11,42.08,共有部分,鋼筋混凝土造,96年5月3日,十二層,
RPQNMLRJPHNFFGF56DA,11,14.04,共有部分,鋼筋混凝土造,96年5月3日,十一層,
RPRNNLSJQHNFFAF09EA,,35.15,住家用,加強磚造,,三層,二層 陽台
RPUOMLNKPHNFFGF76DA,2,64.40,見其他登記事項,鋼筋混凝土造,105年8月18日,十二層,十層
RPUOMLNKPHNFFGF76DA,2,41.86,見其他登記事項,鋼筋混凝土造,105年8月18日,十二層,
RPPSMLQJPHNFFEF66DA,8,50.59,住家用,鋼筋混凝土造,99年2月10日,六層,二層
RPPSMLQJPHNFFEF66DA,8,7.57,見其他登記事項,鋼筋混凝土造,99年2月10日,六層,
RPPSMLQJPHNFFEF66DA,8,11.83,見其他登記事項,鋼筋混凝土造,99年2月10日,六層,
RPWSMLKKPHNFFEF86DA,29,116.40,見其他登記事項,鋼筋混凝土造,78年1月22日,五層,一層 騎樓 夾層 地下層
RPWSMLKKPHNFFEF86DA,,3.24,共有部分,鋼筋混凝土造,,五層,
RPQOMLTJPHNFFEF66DA,26,511.15,住家用,鋼筋混凝土造,81年5月8日,二十層,十九層 二十層
RPQOMLTJPHNFFEF66DA,26,71.44,共有部分,鋼筋混凝土造,81年5月8日,二十一層,
RPQOMLTJPHNFFEF66DA,26,26.87,共有部分,鋼筋混凝土造,81年5月8日,二十一層,
RPQOMLTJPHNFFEF66DA,26,63.66,見其他登記事項,鋼筋混凝土造,81年5月8日,二十一層,
RPTPMLKKPHNFFCF68DA,22,92.88,住家用,鋼筋混凝土造,85年10月7日,二十五層,二十一層
RPQOMLTJPHNFFCF09DA,24,65.53,住家用,鋼筋混凝土造,83年9月27日,十六層,十層
RPTPMLKKPHNFFCF68DA,22,25.62,共有部分,鋼筋混凝土造,85年10月7日,二十五層,
RPQOMLTJPHNFFCF09DA,24,4.96,共有部分,鋼筋混凝土造,83年9月27日,十六層,
RPTPMLKKPHNFFCF68DA,22,22.53,共有部分,鋼筋混凝土造,85年10月7日,二十五層,
RPWNMLQJPHNFFGF07DA,30,121.70,住家用,鋼筋混凝土造,77年3月28日,五層,四層
RPVSMLPJPHNFFBF86DA,1,87.94,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,六層
RPVSMLPJPHNFFBF86DA,1,54.10,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPVSMLPJPHNFFBF86DA,1,19.45,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPPOMLPJPHNFFEF78DA,7,59.86,住家用,鋼筋混凝土造,100年2月14日,二十層,十四層
RPPOMLPJPHNFFEF78DA,7,50.56,見其他登記事項,鋼筋混凝土造,100年2月14日,二十二層,
RPUNMLPJPHNFFBF88DA,2,102.27,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,三層
RPUNMLPJPHNFFBF88DA,2,57.31,見其他登記事項,鋼筋混凝土造,105年6月27日,八層,
RPUNMLPJPHNFFBF88DA,2,19.64,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,
RPVNMLPJPHNFFBF98DA,2,99.87,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,六層
RPVNMLPJPHNFFBF98DA,2,90.33,見其他登記事項,鋼筋混凝土造,105年6月27日,八層,
RPVNMLPJPHNFFBF98DA,2,22.50,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,
RPXNMLPJPHNFFBF56DA,2,102.45,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,四層
RPXNMLPJPHNFFBF56DA,2,57.16,見其他登記事項,鋼筋混凝土造,105年6月27日,八層,
RPXNMLPJPHNFFBF56DA,2,19.68,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,
RPROMLPJPHNFFBF68DA,2,100.54,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,三層
RPROMLPJPHNFFBF68DA,2,90.33,見其他登記事項,鋼筋混凝土造,105年6月27日,八層,
RPROMLPJPHNFFBF68DA,2,22.68,見其他登記事項,鋼筋混凝土造,105年6月27日,七層,
RPOQMLKKPHNFFIF78CA,24,.88,見其他登記事項,鋼筋混凝土造,83年9月27日,一層,
RPOQMLKKPHNFFIF78CA,24,22.95,共有部分,鋼筋混凝土造,83年9月27日,八層,
RPOQMLKKPHNFFIF78CA,24,91.52,住家用,鋼筋混凝土造,83年9月27日,八層,五層
RPWNMLTJPHNFFBF86DA,22,136.39,住家用,鋼筋混凝土造,85年3月18日,十層,三層
RPWNMLTJPHNFFBF86DA,22,4.03,共有部分,鋼筋混凝土造,85年3月18日,十層,
RPWNMLTJPHNFFBF86DA,22,8.16,共有部分,鋼筋混凝土造,85年3月18日,十六層,
RPWNMLTJPHNFFBF86DA,22,46.85,共有部分,鋼筋混凝土造,85年3月18日,十六層,
RPPSMLPJPHNFFBF88DA,1,114.43,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,五層
RPPSMLPJPHNFFBF88DA,1,95.51,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPPSMLPJPHNFFBF88DA,1,26.44,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPOPMLMKPHNFFIF88CA,5,131.68,見其他登記事項,鋼筋混凝土造,101年12月6日,十一層,六層
RPOPMLMKPHNFFIF88CA,5,73.80,見其他登記事項,鋼筋混凝土造,101年12月6日,十一層,
RPOPMLMKPHNFFIF88CA,5,20.83,見其他登記事項,鋼筋混凝土造,101年12月6日,十一層,
RPRTMLNLPHNFFAF09DA,12,59.44,住家用,鋼筋混凝土造,95年5月8日,十一層,九層
RPRTMLNLPHNFFAF09DA,12,34.37,共有部份,鋼筋混凝土造,95年5月8日,十一層,
RPOTMLPJPHNFFBF88DA,1,66.50,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,六層
RPOTMLPJPHNFFBF88DA,1,50.17,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPOTMLPJPHNFFBF88DA,1,14.89,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPSTMLPJPHNFFBF66DA,1,88.40,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,五層
RPSTMLPJPHNFFBF66DA,1,54.40,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPSTMLPJPHNFFBF66DA,1,19.71,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPPTMLPJPHNFFBF98DA,1,52.39,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,十一層
RPPTMLPJPHNFFBF98DA,1,45.64,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPPTMLPJPHNFFBF98DA,1,13.84,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPVTMLPJPHNFFBF96DA,1,88.40,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,七層
RPVTMLPJPHNFFBF96DA,1,54.40,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPVTMLPJPHNFFBF96DA,1,19.71,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPRPMLLMPHNFFBF68DA,10,106.52,住家用,鋼筋混凝土造,97年6月12日,八層,八層
RPRPMLLMPHNFFBF68DA,10,75.60,共有部分,鋼筋混凝土造,97年6月12日,八層,
RPTNMLOJPHNFFIF66CA,18,89.07,住家用,鋼筋混凝土造,89年3月10日,九層,七層
RPTNMLOJPHNFFIF66CA,18,4.87,共有部分,鋼筋混凝土造,89年3月10日,九層,
RPTNMLOJPHNFFIF66CA,18,19.27,共有部分,鋼筋混凝土造,89年3月10日,九層,
RPRNMLMKPHNFFIF98CA,24,98.56,住家用,鋼筋混凝土造,83年1月31日,五層,一層
RPRNMLMKPHNFFIF98CA,24,43.25,共有部分,鋼筋混凝土造,83年1月31日,五層,
RPTNMLKMPHNFFHF09CA,,90.49,見其他登記事項,見其他登記事項,106年11月21日,二十四層,六層
RPTNMLKMPHNFFHF09CA,,86.83,見其他登記事項,見其他登記事項,106年11月21日,二十四層,
RPQPMLMKPHNFFBF48DA,4,131.65,見其他登記事項,鋼筋混凝土造,102年12月17日,十八層,四層
RPQPMLMKPHNFFBF48DA,4,29.23,見其他登記事項,鋼筋混凝土造,102年12月17日,十八層,
RPQPMLMKPHNFFBF48DA,4,34.36,見其他登記事項,鋼筋混凝土造,102年12月17日,十八層,
RPQPMLMKPHNFFBF48DA,4,41.26,見其他登記事項,鋼筋混凝土造,102年12月17日,十八層,
RPSPMLMJQHNFFHF56CA,18,.32,見其他登記事項,鋼筋混凝土造,89年5月16日,十四層,
RPSPMLMJQHNFFHF56CA,18,.21,共有部分,鋼筋混凝土造,89年5月16日,十四層,
RPSPMLMJQHNFFHF56CA,42,.00,住家用,加強磚造,65年4月29日,四層,二層
RPSPMLMJQHNFFHF56CA,18,.00,共有部分,鋼筋混凝土造,89年5月16日,十四層,
RPSPMLMJQHNFFHF56CA,18,113.35,見其他登記事項,鋼筋混凝土造,89年5月16日,十四層,三層
RPSPMLMJQHNFFHF56CA,18,67.13,共有部分,鋼筋混凝土造,89年5月16日,十四層,
RPSPMLMJQHNFFHF56CA,18,.38,共有部分,鋼筋混凝土造,89年5月16日,十四層,
RPSPMLMJQHNFFHF56CA,18,.14,共有部分,鋼筋混凝土造,89年5月16日,十四層,
RPSPMLTJPHNFFHF17CA,25,22.31,住家用,鋼筋混凝土造,82年3月23日,十二層,七層
RPSPMLTJPHNFFHF17CA,25,1.08,共有部分,鋼筋混凝土造,82年3月23日,十二層,
RPSPMLTJPHNFFHF17CA,25,4.94,共有部分,鋼筋混凝土造,82年3月23日,十二層,
RPSPMLTJPHNFFHF17CA,25,3.50,共有部分,鋼筋混凝土造,82年3月23日,十二層,
RPUOMLMKPHNFFHF66CA,20,61.60,住家用,鋼筋混凝土造,86年10月27日,六層,二層
RPUOMLMKPHNFFHF66CA,20,17.54,共有部分,鋼筋混凝土造,86年10月27日,六層,
RPUOMLMKPHNFFHF66CA,20,3.68,共有部分,鋼筋混凝土造,86年10月27日,六層,
RPUOMLMKPHNFFHF66CA,20,15.94,共有部分,鋼筋混凝土造,86年10月27日,六層,
RPROMLQJPHNFFHF66CA,32,107.66,住家用,鋼筋混凝土造,75年2月6日,七層,二層
RPROMLQJPHNFFHF66CA,32,45.13,共有部分,鋼筋混凝土造,75年2月6日,七層,
RPOOMLQJPHNFFHF98CA,29,154.57,見其他登記事項,鋼筋混凝土造,77年12月27日,五層,一層 停車場
RPUQMLOJPHNFFHF96CA,41,102.90,住家用,鋼筋混凝土造,66年5月3日,五層,四層 陽台
RPQQMLNJPHNFFHF09CA,21,4.09,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,
RPQQMLNJPHNFFHF09CA,21,117.08,住家用,鋼骨鋼筋混凝土造,86年11月4日,四十一層,十六層
RPQQMLNJPHNFFHF09CA,21,1.46,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,
RPQQMLNJPHNFFHF09CA,21,24.64,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,
RPPQMLNJPHNFFHF98CA,7,.32,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPPQMLNJPHNFFHF98CA,7,8.35,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPPQMLNJPHNFFHF98CA,7,8.17,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPPQMLNJPHNFFHF98CA,7,27.02,見其他登記事項,見其他登記事項,100年4月15日,十九層,八層
RPWNMLQJPHNFFHF07CA,26,100.71,住家用,鋼筋混凝土造,81年3月16日,十一層,五層
RPWNMLQJPHNFFHF07CA,26,6.81,共有部分,鋼筋混凝土造,81年3月16日,十一層,
RPWNMLQJPHNFFHF07CA,26,100.71,住家用,鋼筋混凝土造,81年3月16日,十一層,五層
RPWNMLQJPHNFFHF07CA,26,6.81,共有部分,鋼筋混凝土造,81年3月16日,十一層,
RPQNMLRJPHNFFHF56CA,45,97.26,住家用,見其他登記事項,62年5月3日,四層,二層
RPSNMLLKPHNFFHF88CA,21,81.97,住家用,鋼筋混凝土造,86年6月17日,十四層,二層
RPSNMLLKPHNFFHF88CA,21,24.18,共有部分,鋼筋混凝土造,86年6月17日,十四層,
RPSNMLLKPHNFFHF88CA,21,24.21,共有部分,鋼筋混凝土造,86年6月17日,十四層,
RPTPMLNJPHNFFHF66CA,23,76.76,商業用,鋼筋混凝土造,84年4月1日,十三層,三層
RPTPMLNJPHNFFHF66CA,40,7.85,住家用,鋼筋混凝土造,67年9月27日,五層,四層 陽台
RPSOMLOJPHNFFHF56CA,26,55.32,住家用,鋼筋混凝土造,81年9月17日,十二層,二層
RPSOMLOJPHNFFHF56CA,26,12.82,共有部分,鋼筋混凝土造,81年9月17日,十二層,
RPSOMLOJPHNFFHF56CA,26,21.86,見其他登記事項,鋼筋混凝土造,81年9月17日,十二層,
RPRNMLQJPHNFFHF56CA,1,115.50,見其他登記事項,見其他登記事項,105年12月14日,二十二層,二十二層
RPRNMLQJPHNFFHF56CA,1,48.63,見其他登記事項,見其他登記事項,105年12月14日,二十二層,
RPRNMLQJPHNFFHF56CA,1,47.00,見其他登記事項,見其他登記事項,105年12月14日,二十二層,
RPURMLPJPHNFFHF17CA,22,6.44,共有部分,鋼筋混凝土造,85年8月19日,五層,
RPURMLPJPHNFFHF17CA,22,63.53,住家用,鋼筋混凝土造,85年8月19日,五層,二層
RPWPMLRKPHNFFGF37CA,37,81.00,商業用,鋼筋混凝土造,70年10月5日,五層,一層
RPSOMLOLPHNFFGF66CA,3,76.58,住家用,鋼筋混凝土造,104年10月30日,十三層,二層
RPSOMLOLPHNFFGF66CA,3,56.58,見其他登記事項,鋼筋混凝土造,104年10月30日,十三層,
RPQOMLRKPHNFFGF66CA,2,183.42,見其他登記事項,鋼骨鋼筋混凝土造,105年7月27日,二十八層,七層
RPQOMLRKPHNFFGF66CA,2,66.87,見其他登記事項,鋼骨鋼筋混凝土造,105年7月27日,二十八層,
RPQOMLRKPHNFFGF66CA,2,94.76,見其他登記事項,鋼骨鋼筋混凝土造,105年7月27日,二十八層,
RPURMLTKPHNFFGF57CA,32,95.54,見其他登記事項,鋼筋混凝土造,75年9月1日,五層,一層
RPRPMLNJPHNFFHF09CA,33,89.71,住家用,鋼筋混凝土造,74年10月19日,五層,五層
RPRNMLLKPHNFFGF68CA,10,67.71,商業用,鋼筋混凝土造,97年4月22日,十四層,一層
RPRNMLLKPHNFFGF68CA,10,64.39,共有部分,鋼筋混凝土造,97年4月22日,十四層,
RPSNMLLKPHNFFGF78CA,12,81.50,商業用,鋼筋混凝土造,95年3月13日,十層,一層
RPSNMLLKPHNFFGF78CA,12,273.31,共有部分,鋼筋混凝土造,95年3月13日,十層,
RPTNMLNJQHNFFEF88CA,37,219.32,住家用,加強磚造,70年3月10日,二層,一層 二層
RPUNMLNJQHNFFEF98CA,21,65.80,住家用,鋼筋混凝土造,86年4月7日,七層,四層
RPUNMLNJQHNFFEF98CA,21,13.07,共有部分,鋼筋混凝土造,86年4月7日,十層,
RPOOMLPJPHNFFGF78CA,1,96.32,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,二層
RPOOMLPJPHNFFGF78CA,1,78.80,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,
RPQQMLNJQHNFFEF88CA,6,99.79,住家用,鋼筋混凝土造,101年6月12日,十五層,十層
RPQQMLNJQHNFFEF88CA,6,66.29,見其他登記事項,鋼筋混凝土造,101年6月12日,十五層,
RPOOMLQLPHNFFGF09CA,2,50.59,見其他登記事項,鋼筋混凝土造,105年8月17日,十一層,十層
RPOOMLQLPHNFFGF09CA,2,14.86,見其他登記事項,鋼筋混凝土造,105年8月17日,十一層,
RPOOMLQLPHNFFGF09CA,2,10.61,見其他登記事項,鋼筋混凝土造,105年8月17日,十四層,
RPVNMLOKPHNFFEF56CA,2,76.74,住家用,鋼筋混凝土造,105年10月25日,十三層,四層
RPVNMLOKPHNFFEF56CA,2,19.01,見其他登記事項,鋼筋混凝土造,105年10月25日,十三層,
RPVNMLOKPHNFFEF56CA,2,43.59,見其他登記事項,鋼筋混凝土造,105年10月25日,十三層,
RPOQMLTKPHNFFEF66CA,38,86.36,住家用,鋼筋混凝土造,69年9月15日,五層,三層 陽台
RPUQMLNJQHNFFEF66CA,22,200.04,住家用,鋼筋混凝土造,85年10月7日,三層,一層 二層 三層
RPUQMLNJQHNFFEF66CA,22,.97,共有部分,鋼筋混凝土造,85年10月7日,三層,
RPTNMLLKPHNFFEF68CA,27,17.99,住家用,鋼筋混凝土造,80年3月14日,五層,四層
RPTNMLLKPHNFFEF68CA,27,.49,共有部分,鋼筋混凝土造,80年3月14日,五層,
RPTNMLLKPHNFFEF68CA,27,4.83,共有部分,鋼筋混凝土造,80年3月14日,五層,
RPTNMLLKPHNFFEF68CA,27,1.08,共有部分,鋼筋混凝土造,80年3月14日,五層,
RPTNMLLKPHNFFEF68CA,27,1.71,共有部分,鋼筋混凝土造,80年3月14日,五層,
RPTNMLLKPHNFFEF68CA,27,3.10,共有部分,鋼筋混凝土造,80年3月14日,七層,
RPTNMLLKPHNFFEF68CA,27,.93,共有部分,鋼筋混凝土造,80年3月14日,五層,
RPOOMLNLPHNFFHF88CA,,68.40,見其他登記事項,見其他登記事項,107年2月13日,七層,五層
RPOOMLNLPHNFFHF88CA,,40.79,見其他登記事項,見其他登記事項,107年2月13日,七層,
RPPNMLLMPHNFFEF48CA,2,200.48,住家用,鋼筋混凝土造,105年7月29日,六層,四層
RPPNMLLMPHNFFEF48CA,2,62.13,見其他登記事項,鋼筋混凝土造,105年7月29日,六層,
RPPNMLLMPHNFFEF48CA,2,29.53,見其他登記事項,鋼筋混凝土造,105年7月29日,六層,
RPPNMLLMPHNFFEF48CA,2,1.76,住家用,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,.11,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,5.11,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,2.58,住家用,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,.11,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,2.15,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,.98,住家用,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,.11,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,.88,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,2.84,住家用,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,.11,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPPNMLLMPHNFFEF48CA,2,2.62,見其他登記事項,鋼筋混凝土造,105年2月5日,六層,
RPUNMLOJPHNFFGF56CA,38,49.00,住家用,鋼筋混凝土造,69年8月7日,四層,一層 平台
RPWOMLQKPHNFFEF96CA,2,99.60,住家用,鋼筋混凝土造,105年10月20日,二十二層,十五層
RPWOMLQKPHNFFEF96CA,2,72.20,見其他登記事項,鋼筋混凝土造,105年10月20日,二十四層,
RPXNMLTJPHNFFGF37CA,41,89.00,住家用,鋼筋混凝土造,66年9月10日,三層,二層 陽台
RPXNMLTJPHNFFGF37CA,41,89.00,住家用,鋼筋混凝土造,66年9月10日,三層,三層 陽台
RPXNMLTJPHNFFGF37CA,41,85.00,住家用,鋼筋混凝土造,66年9月10日,三層,一層 騎樓
RPVOMLNJPHNFFEF09CA,23,77.12,住家用,鋼筋混凝土造,84年1月17日,十層,六層
RPVOMLNJPHNFFEF09CA,23,8.35,共有部分,鋼筋混凝土造,84年1月17日,十層,
RPTPMLOLPHNFFEF66CA,8,.23,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPTPMLOLPHNFFEF66CA,8,.13,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPTPMLOLPHNFFEF66CA,8,3.17,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPTPMLOLPHNFFEF66CA,8,.06,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPTPMLOLPHNFFEF66CA,8,.03,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPTPMLOLPHNFFEF66CA,8,.82,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPTPMLOLPHNFFEF66CA,8,48.34,住家用,鋼筋混凝土造,99年8月16日,八層,四層
RPTPMLOLPHNFFEF66CA,8,26.87,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPUPMLOLPHNFFEF76CA,8,.16,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
RPUPMLOLPHNFFEF76CA,8,.09,見其他登記事項,鋼筋混凝土造,99年8月16日,八層,
