編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLKKPHNFFDK66CA,8,102.88,見其他登記事項,鋼筋混凝土造,99年9月6日,四層,一層 二層 三層 四層
RPWNMLKKPHNFFDK66CA,8,102.88,見其他登記事項,鋼筋混凝土造,99年9月6日,四層,一層 二層 三層 四層
RPTNMLSKPHNFFDK17CA,,86.01,住家用,鋼筋混凝土造,106年8月25日,十層,五層
RPTNMLSKPHNFFDK17CA,,52.93,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPTNMLSKPHNFFDK17CA,,17.77,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPTNMLSKPHNFFDK17CA,,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,
RPTNMLSKPHNFFDK17CA,,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPXNMLPLPHNFFBK17CA,,92.91,住家用,鋼筋混凝土造,107年4月2日,五層,三層
RPXNMLPLPHNFFBK17CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPTNMLMKPHNFFFK76CA,1,24.90,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,三層
RPTNMLMKPHNFFFK76CA,1,9.79,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,
RPTNMLMKPHNFFFK76CA,1,13.95,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,
RPPNMLNKPHNFFDK88CA,,86.01,住家用,鋼筋混凝土造,106年8月25日,十層,四層
RPPNMLNKPHNFFDK88CA,,52.93,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,17.77,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPOOMLPLPHNFFBK98CA,,92.91,住家用,鋼筋混凝土造,107年4月2日,五層,四層
RPOOMLPLPHNFFBK98CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPTNMLQJQHNFFDK96CA,,220.68,住家用,鋼筋混凝土造,106年5月19日,三層,一層 二層 三層 見其他登記事項
RPPOMLPLPHNFFBK09CA,,92.91,住家用,鋼筋混凝土造,107年4月2日,五層,五層
RPPOMLPLPHNFFBK09CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPSNMLQKPHNFFBK66CA,,148.51,住家用,鋼筋混凝土造,106年12月13日,三層,一層 二層 三層
RPSNMLSKPHNFFBK86CA,21,215.13,住家用,鋼筋混凝土造,85年11月30日,,一層 二層 三層 四層 騎樓
RPXNMLTJPHNFFBK37CA,2,105.08,住家用,鋼筋混凝土造,105年7月12日,七層,六層
RPXNMLTJPHNFFBK37CA,2,36.03,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPXNMLTJPHNFFBK37CA,2,13.03,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPQNMLMKPHNFFBK68CA,31,135.58,住家用,鋼筋混凝土造,76年9月16日,七層,三層
RPQNMLMKPHNFFBK68CA,31,17.57,住家用,鋼筋混凝土造,76年9月16日,七層,
RPRNMLKLPHNFFBK68CA,19,77.43,住家用,鋼筋混凝土造,88年11月23日,九層,四層
RPRNMLKLPHNFFBK68CA,19,21.58,共有部分,鋼筋混凝土造,88年11月23日,九層,
RPTNMLKMPHNFFCK09CA,21,129.01,住家用,鋼筋混凝土造,86年2月22日,三層,三層
RPTNMLKMPHNFFCK09CA,21,15.91,見其他登記事項,鋼筋混凝土造,86年2月22日,三層,
RPVNMLNLPHNFFCK86CA,,166.57,見其他登記事項,鋼筋混凝土造,107年1月16日,三層,一層 二層 三層 見其他登記事項
RPUNMLMKPHNFFBK09CA,40,115.70,住家用,加強磚造,67年5月11日,,一層 二層 見其他登記事項
RPQNMLNKPHNFFFK56CA,11,19.54,住家用,見其他登記事項,96年10月2日,七層,三層
RPQNMLNKPHNFFFK56CA,,11.50,見其他登記事項,見其他登記事項,,七層,
RPQNMLNKPHNFFFK56CA,11,1.09,見其他登記事項,見其他登記事項,96年10月2日,一層,
RPRNMLQKPHNFFBK56CA,35,176.62,農舍,鋼筋混凝土造,72年9月28日,一層,一層
RPQNMLNKPHNFFDK98CA,2,67.40,住家用,鋼筋混凝土造,105年10月12日,十一層,八層
RPQNMLNKPHNFFDK98CA,2,14.49,共有部分,鋼筋混凝土造,105年10月12日,十一層,
RPQNMLNKPHNFFDK98CA,2,16.42,共有部分,鋼筋混凝土造,105年10月12日,十一層,
RPQNMLNKPHNFFDK98CA,2,8.53,共有部分,鋼筋混凝土造,105年10月12日,十一層,
RPUNMLKKPHNFFFK66CA,21,89.28,住家用,鋼筋混凝土造,86年8月27日,七層,二層
RPUNMLKKPHNFFFK66CA,21,14.96,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPOOMLKKPHNFFFK78CA,25,94.16,住家用,鋼筋混凝土造,82年9月22日,十層,九層
RPOOMLKKPHNFFFK78CA,25,43.68,住商用,鋼筋混凝土造,82年9月22日,十層,
RPXNMLKKPHNFFFK96CA,28,208.93,住家用,鋼筋混凝土造,79年6月11日,三層,一層 二層 三層
RPTNMLMKPHNFFDK56CA,5,67.50,見其他登記事項,鋼筋混凝土造,102年10月15日,十四層,八層
RPTNMLMKPHNFFDK56CA,5,15.41,共有部分,鋼筋混凝土造,102年10月15日,十四層,
RPTNMLMKPHNFFDK56CA,5,31.90,共有部分,鋼筋混凝土造,102年10月15日,十四層,
RPTNMLMKPHNFFDK56CA,5,.90,見其他登記事項,鋼筋混凝土造,102年10月15日,十四層,
RPTNMLKKPHNFFFK56CA,28,158.96,住家用,鋼筋混凝土造,79年5月4日,二層,一層 二層
RPTNMLTKPHNFFFK47CA,,157.02,住家用,加強磚造,,二層,一層 二層
RPRNMLMKPHNFFBK78CA,12,215.56,住家用,鋼筋混凝土造,95年9月6日,四層,一層 二層 三層 四層
RPVNMLKKPHNFFFK76CA,23,97.35,住家用,鋼筋混凝土造,84年1月4日,十一層,九層
RPVNMLKKPHNFFFK76CA,23,18.52,共有部分,鋼筋混凝土造,84年1月4日,十一層,
RPPNMLMJQHNFFFK98CA,1,84.92,見其他登記事項,鋼筋混凝土造,106年7月31日,十五層,二層
RPVNMLKKPHNFFFK76CA,23,1.51,共有部分,鋼筋混凝土造,84年1月4日,十一層,
RPPNMLMJQHNFFFK98CA,1,43.16,見其他登記事項,鋼筋混凝土造,106年7月31日,十五層,
RPPNMLMJQHNFFFK98CA,1,2.60,見其他登記事項,鋼筋混凝土造,106年7月31日,十五層,
RPPNMLMJQHNFFFK98CA,1,21.14,見其他登記事項,鋼筋混凝土造,106年7月31日,十五層,
RPWNMLKKPHNFFFK86CA,25,239.95,住家用,鋼筋混凝土造,82年9月21日,三層,一層 二層 三層 騎樓
